date,year,feature,horizon,label,family,expected_sign,spearman_ic,pearson_ic,candidate_rows,valid_feature_rows,valid_label_rows,valid_paired_rows,paired_coverage
2024-07-01,2024,di_5,30s,ret_fwd_30s,state,positive,0.226070502087,0.184056740018,863983,863981,863680,863680,0.999649298655
2024-07-01,2024,microprice_deviation_bps,30s,ret_fwd_30s,state,positive,0.225452301022,0.00770766029089,863983,863981,863680,863680,0.999649298655
2024-07-01,2024,ofi_30s,30s,ret_fwd_30s,matched_flow,positive,0.0900296990383,0.0573070044091,863983,863983,863680,863680,0.999649298655
2024-07-01,2024,qi_1,30s,ret_fwd_30s,state,positive,0.225563033896,0.18340541259,863983,863981,863680,863680,0.999649298655
2024-07-01,2024,trade_imbalance_30s,30s,ret_fwd_30s,matched_flow,positive,0.0778122251645,0.0605909086048,863983,863983,863680,863680,0.999649298655
2024-07-01,2024,di_10,500ms,ret_fwd_500ms,state,positive,0.366838229616,0.242264122273,863983,863981,863975,863975,0.999990740559
2024-07-01,2024,di_5,500ms,ret_fwd_500ms,state,positive,0.371366369801,0.243124499941,863983,863981,863975,863975,0.999990740559
2024-07-01,2024,microprice_deviation_bps,500ms,ret_fwd_500ms,state,positive,0.376248086287,0.0236947138406,863983,863981,863975,863975,0.999990740559
2024-07-01,2024,ofi_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.261630456082,0.179472494587,863983,863983,863975,863975,0.999990740559
2024-07-01,2024,qi_1,500ms,ret_fwd_500ms,state,positive,0.375864877431,0.242237972079,863983,863981,863975,863975,0.999990740559
2024-07-01,2024,trade_imbalance_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.141321969238,0.117285907231,863983,671296,863975,671289,0.776970148718
2024-07-01,2024,di_10,5s,ret_fwd_5s,state,positive,0.456674388286,0.329505527801,863983,863981,863930,863930,0.9999386562
2024-07-01,2024,di_5,5s,ret_fwd_5s,state,positive,0.460394043097,0.331311880802,863983,863981,863930,863930,0.9999386562
2024-07-01,2024,microprice_deviation_bps,5s,ret_fwd_5s,state,positive,0.462907783793,0.0210982665724,863983,863981,863930,863930,0.9999386562
2024-07-01,2024,ofi_5s,5s,ret_fwd_5s,matched_flow,positive,0.330854529633,0.21180454931,863983,863983,863930,863930,0.9999386562
2024-07-01,2024,qi_1,5s,ret_fwd_5s,state,positive,0.463141540807,0.332129839498,863983,863981,863930,863930,0.9999386562
2024-07-01,2024,trade_imbalance_5s,5s,ret_fwd_5s,matched_flow,positive,0.235500217923,0.162419296362,863983,863979,863930,863926,0.99993402648
2024-08-01,2024,di_10,100ms,ret_fwd_100ms,state,positive,0.354832778871,0.238714105343,863988,863988,863987,863987,0.999998842577
2024-08-01,2024,di_5,100ms,ret_fwd_100ms,state,positive,0.362177439528,0.239573268796,863988,863988,863987,863987,0.999998842577
2024-08-01,2024,microprice_deviation_bps,100ms,ret_fwd_100ms,state,positive,0.367758509867,0.0732398464393,863988,863988,863987,863987,0.999998842577
2024-08-01,2024,ofi_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.300908578008,0.245651887015,863988,863988,863987,863987,0.999998842577
2024-08-01,2024,qi_1,100ms,ret_fwd_100ms,state,positive,0.365558110332,0.238858859418,863988,863988,863987,863987,0.999998842577
2024-08-01,2024,trade_imbalance_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.312512260401,0.259327722227,863988,326446,863987,326445,0.377835108821
2024-08-01,2024,di_10,1s,ret_fwd_1s,state,positive,0.466887403518,0.31858749579,863988,863988,863978,863978,0.999988425765
2024-08-01,2024,di_5,1s,ret_fwd_1s,state,positive,0.47392711263,0.320422236784,863988,863988,863978,863978,0.999988425765
2024-08-01,2024,microprice_deviation_bps,1s,ret_fwd_1s,state,positive,0.476582319154,0.0369137918672,863988,863988,863978,863978,0.999988425765
2024-08-01,2024,ofi_1s,1s,ret_fwd_1s,matched_flow,positive,0.379828724829,0.244331180912,863988,863988,863978,863978,0.999988425765
2024-08-01,2024,qi_1,1s,ret_fwd_1s,state,positive,0.475745932735,0.319836226912,863988,863988,863978,863978,0.999988425765
2024-08-01,2024,trade_imbalance_1s,1s,ret_fwd_1s,matched_flow,positive,0.209896649952,0.157869333291,863988,832018,863978,832008,0.962985597022
2024-08-01,2024,di_10,30s,ret_fwd_30s,state,positive,0.130253757694,0.111237077934,863988,863988,863688,863688,0.999652772955
2024-08-01,2024,di_5,30s,ret_fwd_30s,state,positive,0.132114653356,0.112760739653,863988,863988,863688,863688,0.999652772955
2024-08-01,2024,microprice_deviation_bps,30s,ret_fwd_30s,state,positive,0.132648577643,0.00928116130712,863988,863988,863688,863688,0.999652772955
2024-08-01,2024,ofi_30s,30s,ret_fwd_30s,matched_flow,positive,0.0195743606403,0.0142430924206,863988,863988,863688,863688,0.999652772955
2024-08-01,2024,qi_1,30s,ret_fwd_30s,state,positive,0.132943015004,0.113298326909,863988,863988,863688,863688,0.999652772955
2024-08-01,2024,trade_imbalance_30s,30s,ret_fwd_30s,matched_flow,positive,0.0165473244913,0.00836641621037,863988,863988,863688,863688,0.999652772955
2024-08-01,2024,di_10,500ms,ret_fwd_500ms,state,positive,0.459097599318,0.306938249257,863988,863988,863983,863983,0.999994212883
2024-08-01,2024,di_5,500ms,ret_fwd_500ms,state,positive,0.467037789765,0.308758959833,863988,863988,863983,863983,0.999994212883
2024-08-01,2024,microprice_deviation_bps,500ms,ret_fwd_500ms,state,positive,0.471001869271,0.0446700760695,863988,863988,863983,863983,0.999994212883
2024-08-01,2024,ofi_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.373878913861,0.245942776692,863988,863988,863983,863983,0.999994212883
2024-08-01,2024,qi_1,500ms,ret_fwd_500ms,state,positive,0.469547228038,0.308334445839,863988,863988,863983,863983,0.999994212883
2024-08-01,2024,trade_imbalance_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.2051041795,0.169379105249,863988,726763,863983,726758,0.841166775464
2024-08-01,2024,di_10,5s,ret_fwd_5s,state,positive,0.328982315503,0.249356558072,863988,863988,863938,863938,0.999942128826
2024-08-01,2024,di_5,5s,ret_fwd_5s,state,positive,0.332262922205,0.250960857524,863988,863988,863938,863938,0.999942128826
2024-08-01,2024,microprice_deviation_bps,5s,ret_fwd_5s,state,positive,0.332522308502,0.0205702012118,863988,863988,863938,863938,0.999942128826
2024-08-01,2024,ofi_5s,5s,ret_fwd_5s,matched_flow,positive,0.187599853203,0.124095361101,863988,863988,863938,863938,0.999942128826
2024-08-01,2024,qi_1,5s,ret_fwd_5s,state,positive,0.332950749197,0.250868177224,863988,863988,863938,863938,0.999942128826
2024-08-01,2024,trade_imbalance_5s,5s,ret_fwd_5s,matched_flow,positive,0.130688322259,0.0931553815826,863988,863988,863938,863938,0.999942128826
2024-09-01,2024,di_10,100ms,ret_fwd_100ms,state,positive,0.300656080803,0.14314512986,863991,863966,863964,863964,0.999968749674
2024-09-01,2024,di_5,100ms,ret_fwd_100ms,state,positive,0.308748686607,0.142812092161,863991,863966,863964,863964,0.999968749674
2024-09-01,2024,microprice_deviation_bps,100ms,ret_fwd_100ms,state,positive,0.321895113377,0.0336895049242,863991,863966,863964,863964,0.999968749674
2024-09-01,2024,ofi_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.256110404869,0.188416875537,863991,863991,863964,863964,0.999968749674
2024-09-01,2024,qi_1,100ms,ret_fwd_100ms,state,positive,0.319670377619,0.143242664993,863991,863966,863964,863964,0.999968749674
2024-09-01,2024,trade_imbalance_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.290324482305,0.175872146316,863991,215942,863964,215942,0.249935473865
2024-09-01,2024,di_10,1s,ret_fwd_1s,state,positive,0.476620375158,0.243577487125,863991,863966,863946,863946,0.999947916124
2024-09-01,2024,di_5,1s,ret_fwd_1s,state,positive,0.48476980192,0.242973771057,863991,863966,863946,863946,0.999947916124
2024-09-01,2024,microprice_deviation_bps,1s,ret_fwd_1s,state,positive,0.492929110243,0.0315647371831,863991,863966,863946,863946,0.999947916124
2024-09-01,2024,ofi_1s,1s,ret_fwd_1s,matched_flow,positive,0.373399342964,0.215974778293,863991,863991,863946,863946,0.999947916124
2024-09-01,2024,qi_1,1s,ret_fwd_1s,state,positive,0.491384618663,0.243313937688,863991,863966,863946,863946,0.999947916124
2024-09-01,2024,trade_imbalance_1s,1s,ret_fwd_1s,matched_flow,positive,0.212527854304,0.128857190121,863991,772600,863946,772580,0.894199129389
2024-09-01,2024,di_10,30s,ret_fwd_30s,state,positive,0.199985954112,0.154326080248,863991,863966,863642,863642,0.999596060607
2024-09-01,2024,di_5,30s,ret_fwd_30s,state,positive,0.200668844927,0.154236171555,863991,863966,863642,863642,0.999596060607
2024-09-01,2024,microprice_deviation_bps,30s,ret_fwd_30s,state,positive,0.201840018208,0.0208360773356,863991,863966,863642,863642,0.999596060607
2024-09-01,2024,ofi_30s,30s,ret_fwd_30s,matched_flow,positive,0.0592225801102,0.0851299153455,863991,863991,863642,863642,0.999596060607
2024-09-01,2024,qi_1,30s,ret_fwd_30s,state,positive,0.202145582001,0.154805785084,863991,863966,863642,863642,0.999596060607
2024-09-01,2024,trade_imbalance_30s,30s,ret_fwd_30s,matched_flow,positive,0.0238652348102,0.0358971593726,863991,863991,863642,863642,0.999596060607
2024-09-01,2024,di_10,500ms,ret_fwd_500ms,state,positive,0.429013738562,0.212390155337,863991,863966,863956,863956,0.999959490319
2024-09-01,2024,di_5,500ms,ret_fwd_500ms,state,positive,0.437716763704,0.211884149299,863991,863966,863956,863956,0.999959490319
2024-09-01,2024,microprice_deviation_bps,500ms,ret_fwd_500ms,state,positive,0.448058867162,0.0303173998837,863991,863966,863956,863956,0.999959490319
2024-09-01,2024,ofi_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.326010509106,0.194182120879,863991,863991,863956,863956,0.999959490319
2024-09-01,2024,qi_1,500ms,ret_fwd_500ms,state,positive,0.446002279908,0.212414650008,863991,863966,863956,863956,0.999959490319
2024-09-01,2024,trade_imbalance_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.194977162228,0.121705888214,863991,604328,863956,604323,0.699455202658
2024-09-01,2024,di_10,5s,ret_fwd_5s,state,positive,0.441946964537,0.262596569046,863991,863966,863892,863892,0.999885415473
2024-09-01,2024,di_5,5s,ret_fwd_5s,state,positive,0.447081698739,0.262943412762,863991,863966,863892,863892,0.999885415473
2024-09-01,2024,microprice_deviation_bps,5s,ret_fwd_5s,state,positive,0.44985591233,0.0391724272825,863991,863966,863892,863892,0.999885415473
2024-09-01,2024,ofi_5s,5s,ret_fwd_5s,matched_flow,positive,0.327274188063,0.195793341926,863991,863991,863892,863892,0.999885415473
2024-09-01,2024,qi_1,5s,ret_fwd_5s,state,positive,0.450009560224,0.264001702992,863991,863966,863892,863892,0.999885415473
2024-09-01,2024,trade_imbalance_5s,5s,ret_fwd_5s,matched_flow,positive,0.24424422464,0.148685088901,863991,863801,863892,863702,0.999665505775
2024-10-01,2024,di_10,100ms,ret_fwd_100ms,state,positive,0.329658699081,0.196884663905,863992,863980,863977,863977,0.999982638728
2024-10-01,2024,di_5,100ms,ret_fwd_100ms,state,positive,0.341500798773,0.201601489229,863992,863980,863977,863977,0.999982638728
2024-10-01,2024,microprice_deviation_bps,100ms,ret_fwd_100ms,state,positive,0.353151911732,0.0888767581618,863992,863980,863977,863977,0.999982638728
2024-10-01,2024,ofi_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.289509914666,0.20230615381,863992,863992,863977,863977,0.999982638728
2024-10-01,2024,qi_1,100ms,ret_fwd_100ms,state,positive,0.349329906337,0.203292688009,863992,863980,863977,863977,0.999982638728
2024-10-01,2024,trade_imbalance_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.311867612752,0.24220171128,863992,331464,863977,331459,0.383636654043
2024-10-01,2024,di_10,1s,ret_fwd_1s,state,positive,0.414880103678,0.271847449526,863992,863980,863960,863960,0.99996296262
2024-10-01,2024,di_5,1s,ret_fwd_1s,state,positive,0.425184953935,0.277590655937,863992,863980,863960,863960,0.99996296262
2024-10-01,2024,microprice_deviation_bps,1s,ret_fwd_1s,state,positive,0.433154797642,0.0259823796394,863992,863980,863960,863960,0.99996296262
2024-10-01,2024,ofi_1s,1s,ret_fwd_1s,matched_flow,positive,0.341619865636,0.216099601117,863992,863992,863960,863960,0.99996296262
2024-10-01,2024,qi_1,1s,ret_fwd_1s,state,positive,0.43024947741,0.279911890458,863992,863980,863960,863960,0.99996296262
2024-10-01,2024,trade_imbalance_1s,1s,ret_fwd_1s,matched_flow,positive,0.199502196406,0.141329498081,863992,838163,863960,838131,0.970068009889
2024-10-01,2024,di_10,30s,ret_fwd_30s,state,positive,0.163703421421,0.115277823957,863992,863980,863670,863670,0.999627311364
2024-10-01,2024,di_5,30s,ret_fwd_30s,state,positive,0.165911254305,0.117465039913,863992,863980,863670,863670,0.999627311364
2024-10-01,2024,microprice_deviation_bps,30s,ret_fwd_30s,state,positive,0.1660375173,0.00929851588578,863992,863980,863670,863670,0.999627311364
2024-10-01,2024,ofi_30s,30s,ret_fwd_30s,matched_flow,positive,0.0615678207648,0.0268029997701,863992,863992,863670,863670,0.999627311364
2024-10-01,2024,qi_1,30s,ret_fwd_30s,state,positive,0.166999092203,0.118262375421,863992,863980,863670,863670,0.999627311364
2024-10-01,2024,trade_imbalance_30s,30s,ret_fwd_30s,matched_flow,positive,0.0549258085116,0.0337268493349,863992,863992,863670,863670,0.999627311364
2024-10-01,2024,di_10,500ms,ret_fwd_500ms,state,positive,0.410862461226,0.261443905977,863992,863980,863967,863967,0.999971064547
2024-10-01,2024,di_5,500ms,ret_fwd_500ms,state,positive,0.422478539911,0.267387132905,863992,863980,863967,863967,0.999971064547
2024-10-01,2024,microprice_deviation_bps,500ms,ret_fwd_500ms,state,positive,0.432709623444,0.0362070359501,863992,863980,863967,863967,0.999971064547
2024-10-01,2024,ofi_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.347490423481,0.216291698588,863992,863992,863967,863967,0.999971064547
2024-10-01,2024,qi_1,500ms,ret_fwd_500ms,state,positive,0.42885510176,0.269997930057,863992,863980,863967,863967,0.999971064547
2024-10-01,2024,trade_imbalance_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.191434073207,0.15126184251,863992,736119,863967,736096,0.851970851582
2024-10-01,2024,di_10,5s,ret_fwd_5s,state,positive,0.313119173895,0.210038893187,863992,863980,863920,863920,0.999916665895
2024-10-01,2024,di_5,5s,ret_fwd_5s,state,positive,0.318318839616,0.213640278866,863992,863980,863920,863920,0.999916665895
2024-10-01,2024,microprice_deviation_bps,5s,ret_fwd_5s,state,positive,0.32036178776,0.0131233961944,863992,863980,863920,863920,0.999916665895
2024-10-01,2024,ofi_5s,5s,ret_fwd_5s,matched_flow,positive,0.178103672469,0.109468751018,863992,863992,863920,863920,0.999916665895
2024-10-01,2024,qi_1,5s,ret_fwd_5s,state,positive,0.320859125475,0.216120853896,863992,863980,863920,863920,0.999916665895
2024-10-01,2024,trade_imbalance_5s,5s,ret_fwd_5s,matched_flow,positive,0.138829792135,0.0842921649912,863992,863992,863920,863920,0.999916665895
2024-11-01,2024,di_10,100ms,ret_fwd_100ms,state,positive,0.305037485278,0.187431694364,863950,863950,863949,863949,0.999998842526
2024-11-01,2024,di_5,100ms,ret_fwd_100ms,state,positive,0.31219468068,0.190308406232,863950,863950,863949,863949,0.999998842526
2024-11-01,2024,microprice_deviation_bps,100ms,ret_fwd_100ms,state,positive,0.314568334509,0.0527227253873,863950,863950,863949,863949,0.999998842526
2024-11-01,2024,ofi_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.253117096632,0.20016574163,863950,863950,863949,863949,0.999998842526
2024-11-01,2024,qi_1,100ms,ret_fwd_100ms,state,positive,0.315338298983,0.191272502104,863950,863950,863949,863949,0.999998842526
2024-11-01,2024,trade_imbalance_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.241223531594,0.184512960036,863950,304494,863949,304494,0.352444007176
2024-11-01,2024,di_10,1s,ret_fwd_1s,state,positive,0.42708187426,0.270299362871,863950,863950,863940,863940,0.999988425256
2024-11-01,2024,di_5,1s,ret_fwd_1s,state,positive,0.432700026271,0.273352718032,863950,863950,863940,863940,0.999988425256
2024-11-01,2024,microprice_deviation_bps,1s,ret_fwd_1s,state,positive,0.433895119799,0.0360066741499,863950,863950,863940,863940,0.999988425256
2024-11-01,2024,ofi_1s,1s,ret_fwd_1s,matched_flow,positive,0.326118799073,0.203365383673,863950,863950,863940,863940,0.999988425256
2024-11-01,2024,qi_1,1s,ret_fwd_1s,state,positive,0.434552455362,0.274848512369,863950,863950,863940,863940,0.999988425256
2024-11-01,2024,trade_imbalance_1s,1s,ret_fwd_1s,matched_flow,positive,0.18188098898,0.126374933488,863950,821309,863940,821299,0.950632559755
2024-11-01,2024,di_10,30s,ret_fwd_30s,state,positive,0.145210004816,0.115521753647,863950,863950,863650,863650,0.999652757683
2024-11-01,2024,di_5,30s,ret_fwd_30s,state,positive,0.147218411231,0.117874176603,863950,863950,863650,863650,0.999652757683
2024-11-01,2024,microprice_deviation_bps,30s,ret_fwd_30s,state,positive,0.149157159191,0.00701062864627,863950,863950,863650,863650,0.999652757683
2024-11-01,2024,ofi_30s,30s,ret_fwd_30s,matched_flow,positive,0.0237756201479,0.0172264647086,863950,863950,863650,863650,0.999652757683
2024-11-01,2024,qi_1,30s,ret_fwd_30s,state,positive,0.149103137423,0.11952145348,863950,863950,863650,863650,0.999652757683
2024-11-01,2024,trade_imbalance_30s,30s,ret_fwd_30s,matched_flow,positive,0.000589733994173,0.00670920134837,863950,863950,863650,863650,0.999652757683
2024-11-01,2024,di_10,500ms,ret_fwd_500ms,state,positive,0.409698598666,0.255941702901,863950,863950,863945,863945,0.999994212628
2024-11-01,2024,di_5,500ms,ret_fwd_500ms,state,positive,0.416585769089,0.259379899367,863950,863950,863945,863945,0.999994212628
2024-11-01,2024,microprice_deviation_bps,500ms,ret_fwd_500ms,state,positive,0.418150239516,0.0504526387575,863950,863950,863945,863945,0.999994212628
2024-11-01,2024,ofi_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.325559461914,0.212590738888,863950,863950,863945,863945,0.999994212628
2024-11-01,2024,qi_1,500ms,ret_fwd_500ms,state,positive,0.418991859576,0.261066266997,863950,863950,863945,863945,0.999994212628
2024-11-01,2024,trade_imbalance_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.170643284429,0.131367230296,863950,708548,863945,708545,0.820122692285
2024-11-01,2024,di_10,5s,ret_fwd_5s,state,positive,0.345313820471,0.237423731661,863950,863950,863900,863900,0.99994212628
2024-11-01,2024,di_5,5s,ret_fwd_5s,state,positive,0.347269862579,0.239149392893,863950,863950,863900,863900,0.99994212628
2024-11-01,2024,microprice_deviation_bps,5s,ret_fwd_5s,state,positive,0.348703086993,0.0191271574871,863950,863950,863900,863900,0.99994212628
2024-11-01,2024,ofi_5s,5s,ret_fwd_5s,matched_flow,positive,0.222029611711,0.141261679519,863950,863950,863900,863900,0.99994212628
2024-11-01,2024,qi_1,5s,ret_fwd_5s,state,positive,0.348724341055,0.240281068459,863950,863950,863900,863900,0.99994212628
2024-11-01,2024,trade_imbalance_5s,5s,ret_fwd_5s,matched_flow,positive,0.15555896521,0.101232384986,863950,863927,863900,863877,0.999915504369
2024-12-01,2024,di_10,100ms,ret_fwd_100ms,state,positive,0.228402634736,0.120418848176,863987,863987,863986,863986,0.999998842575
2024-12-01,2024,di_5,100ms,ret_fwd_100ms,state,positive,0.229994973156,0.121193185336,863987,863987,863986,863986,0.999998842575
2024-12-01,2024,microprice_deviation_bps,100ms,ret_fwd_100ms,state,positive,0.230155527884,0.0205672300987,863987,863987,863986,863986,0.999998842575
2024-12-01,2024,ofi_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.157666969975,0.142420263822,863987,863987,863986,863986,0.999998842575
2024-12-01,2024,qi_1,100ms,ret_fwd_100ms,state,positive,0.230177826918,0.121949118833,863987,863987,863986,863986,0.999998842575
2024-12-01,2024,trade_imbalance_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.182643592511,0.119736122502,863987,313122,863986,313122,0.362415175228
2024-12-01,2024,di_10,1s,ret_fwd_1s,state,positive,0.430002867171,0.266904607914,863987,863987,863977,863977,0.999988425752
2024-12-01,2024,di_5,1s,ret_fwd_1s,state,positive,0.431555506667,0.267106267583,863987,863987,863977,863977,0.999988425752
2024-12-01,2024,microprice_deviation_bps,1s,ret_fwd_1s,state,positive,0.432418927789,0.0327731552265,863987,863987,863977,863977,0.999988425752
2024-12-01,2024,ofi_1s,1s,ret_fwd_1s,matched_flow,positive,0.31603710316,0.222533297141,863987,863987,863977,863977,0.999988425752
2024-12-01,2024,qi_1,1s,ret_fwd_1s,state,positive,0.43266311777,0.267794968176,863987,863987,863977,863977,0.999988425752
2024-12-01,2024,trade_imbalance_1s,1s,ret_fwd_1s,matched_flow,positive,0.171685781651,0.11860568444,863987,836114,863977,836104,0.967727523678
2024-12-01,2024,di_10,30s,ret_fwd_30s,state,positive,0.283597313984,0.228266444725,863987,863987,863687,863687,0.999652772553
2024-12-01,2024,di_5,30s,ret_fwd_30s,state,positive,0.282790369563,0.227677886447,863987,863987,863687,863687,0.999652772553
2024-12-01,2024,microprice_deviation_bps,30s,ret_fwd_30s,state,positive,0.283195869314,0.0111488511651,863987,863987,863687,863687,0.999652772553
2024-12-01,2024,ofi_30s,30s,ret_fwd_30s,matched_flow,positive,0.125946248073,0.0996285125496,863987,863987,863687,863687,0.999652772553
2024-12-01,2024,qi_1,30s,ret_fwd_30s,state,positive,0.283403884201,0.227891509522,863987,863987,863687,863687,0.999652772553
2024-12-01,2024,trade_imbalance_30s,30s,ret_fwd_30s,matched_flow,positive,0.0964021495054,0.0798257346753,863987,863987,863687,863687,0.999652772553
2024-12-01,2024,di_10,500ms,ret_fwd_500ms,state,positive,0.365000403735,0.220423273047,863987,863987,863982,863982,0.999994212876
2024-12-01,2024,di_5,500ms,ret_fwd_500ms,state,positive,0.366745516965,0.220700277314,863987,863987,863982,863982,0.999994212876
2024-12-01,2024,microprice_deviation_bps,500ms,ret_fwd_500ms,state,positive,0.367125328898,0.00587093101912,863987,863987,863982,863982,0.999994212876
2024-12-01,2024,ofi_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.248444398203,0.183907961416,863987,863987,863982,863982,0.999994212876
2024-12-01,2024,qi_1,500ms,ret_fwd_500ms,state,positive,0.367343129424,0.220718627206,863987,863987,863982,863982,0.999994212876
2024-12-01,2024,trade_imbalance_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.131393703791,0.0983752700267,863987,732885,863982,732881,0.848254661239
2024-12-01,2024,di_10,5s,ret_fwd_5s,state,positive,0.472649909193,0.314838153388,863987,863987,863937,863937,0.999942128759
2024-12-01,2024,di_5,5s,ret_fwd_5s,state,positive,0.473706344904,0.31528983553,863987,863987,863937,863937,0.999942128759
2024-12-01,2024,microprice_deviation_bps,5s,ret_fwd_5s,state,positive,0.474828492291,0.0239325240309,863987,863987,863937,863937,0.999942128759
2024-12-01,2024,ofi_5s,5s,ret_fwd_5s,matched_flow,positive,0.337292401604,0.196887239448,863987,863987,863937,863937,0.999942128759
2024-12-01,2024,qi_1,5s,ret_fwd_5s,state,positive,0.475016555394,0.315790087185,863987,863987,863937,863937,0.999942128759
2024-12-01,2024,trade_imbalance_5s,5s,ret_fwd_5s,matched_flow,positive,0.214577845327,0.135154751125,863987,863987,863937,863937,0.999942128759
2025-01-01,2025,di_10,100ms,ret_fwd_100ms,state,positive,0.221127886199,0.127577483004,863992,863992,863991,863991,0.999998842582
2025-01-01,2025,di_5,100ms,ret_fwd_100ms,state,positive,0.223874095325,0.128175908692,863992,863992,863991,863991,0.999998842582
2025-01-01,2025,microprice_deviation_bps,100ms,ret_fwd_100ms,state,positive,0.225535411957,0.0706363129096,863992,863992,863991,863991,0.999998842582
2025-01-01,2025,ofi_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.157413114314,0.163983919926,863992,863992,863991,863991,0.999998842582
2025-01-01,2025,qi_1,100ms,ret_fwd_100ms,state,positive,0.226197125066,0.1285999524,863992,863992,863991,863991,0.999998842582
2025-01-01,2025,trade_imbalance_100ms,100ms,ret_fwd_100ms,matched_flow,positive,0.263547630936,0.19626155853,863992,206796,863991,206796,0.239349438421
2025-01-01,2025,di_10,1s,ret_fwd_1s,state,positive,0.402436272557,0.250330693321,863992,863992,863982,863982,0.999988425819
2025-01-01,2025,di_5,1s,ret_fwd_1s,state,positive,0.405752961911,0.251503553627,863992,863992,863982,863982,0.999988425819
2025-01-01,2025,microprice_deviation_bps,1s,ret_fwd_1s,state,positive,0.40776238948,0.0591274791379,863992,863992,863982,863982,0.999988425819
2025-01-01,2025,ofi_1s,1s,ret_fwd_1s,matched_flow,positive,0.290280494976,0.214022887049,863992,863992,863982,863982,0.999988425819
2025-01-01,2025,qi_1,1s,ret_fwd_1s,state,positive,0.408506802533,0.252440491703,863992,863992,863982,863982,0.999988425819
2025-01-01,2025,trade_imbalance_1s,1s,ret_fwd_1s,matched_flow,positive,0.148575466167,0.116815164315,863992,768773,863982,768763,0.889780229447
2025-01-01,2025,di_10,30s,ret_fwd_30s,state,positive,0.27247837738,0.233553928236,863992,863992,863692,863692,0.999652774563
2025-01-01,2025,di_5,30s,ret_fwd_30s,state,positive,0.272818407818,0.233775584335,863992,863992,863692,863692,0.999652774563
2025-01-01,2025,microprice_deviation_bps,30s,ret_fwd_30s,state,positive,0.27203416034,0.0362935053704,863992,863992,863692,863692,0.999652774563
2025-01-01,2025,ofi_30s,30s,ret_fwd_30s,matched_flow,positive,0.140056206749,0.10829892816,863992,863992,863692,863692,0.999652774563
2025-01-01,2025,qi_1,30s,ret_fwd_30s,state,positive,0.272047789287,0.232896841481,863992,863992,863692,863692,0.999652774563
2025-01-01,2025,trade_imbalance_30s,30s,ret_fwd_30s,matched_flow,positive,0.0958758364902,0.0789803686882,863992,863992,863692,863692,0.999652774563
2025-01-01,2025,di_10,500ms,ret_fwd_500ms,state,positive,0.347280650732,0.208362449579,863992,863992,863987,863987,0.999994212909
2025-01-01,2025,di_5,500ms,ret_fwd_500ms,state,positive,0.350650705357,0.209424203766,863992,863992,863987,863987,0.999994212909
2025-01-01,2025,microprice_deviation_bps,500ms,ret_fwd_500ms,state,positive,0.35247274687,0.0654763868327,863992,863992,863987,863987,0.999994212909
2025-01-01,2025,ofi_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.23965300402,0.189756496862,863992,863992,863987,863987,0.999994212909
2025-01-01,2025,qi_1,500ms,ret_fwd_500ms,state,positive,0.353336866755,0.210181147099,863992,863992,863987,863987,0.999994212909
2025-01-01,2025,trade_imbalance_500ms,500ms,ret_fwd_500ms,matched_flow,positive,0.145291620147,0.118944281941,863992,600930,863987,600925,0.69552148631
2025-01-01,2025,di_10,5s,ret_fwd_5s,state,positive,0.431391294836,0.304459240232,863992,863992,863942,863942,0.999942129094
2025-01-01,2025,di_5,5s,ret_fwd_5s,state,positive,0.433374520342,0.30528894305,863992,863992,863942,863942,0.999942129094
2025-01-01,2025,microprice_deviation_bps,5s,ret_fwd_5s,state,positive,0.435066698385,0.0516039124995,863992,863992,863942,863942,0.999942129094
2025-01-01,2025,ofi_5s,5s,ret_fwd_5s,matched_flow,positive,0.306626698586,0.202782426214,863992,863992,863942,863942,0.999942129094
2025-01-01,2025,qi_1,5s,ret_fwd_5s,state,positive,0.435372515688,0.305783688769,863992,863992,863942,863942,0.999942129094
2025-01-01,2025,trade_imbalance_5s,5s,ret_fwd_5s,matched_flow,positive,0.190954752136,0.139072431254,863992,863727,863942,863677,0.999635413291
