date,feature,horizon,bucket,p_up,p_flat,p_down,count,p_up_minus_down
2025-02-01,di_10,500ms,9,0.0376856213614,0.960937047882,0.00137733075614,86399,0.0363082906052
2025-02-01,di_10,500ms,10,0.0964594497622,0.90293869142,0.00060185881781,86399,0.0958575909443
2025-02-01,di_5,500ms,1,0.000763888888889,0.897662037037,0.101574074074,86400,-0.100810185185
2025-02-01,di_5,500ms,2,0.00131945971597,0.960913899466,0.0377666408176,86399,-0.0364471811016
2025-02-01,di_5,500ms,3,0.00204863482216,0.973992754546,0.0239586106321,86399,-0.0219099758099
2025-02-01,di_5,500ms,4,0.00328707508189,0.983437308302,0.0132756166159,86399,-0.00998854153405
2025-02-01,di_5,500ms,5,0.00568326504155,0.98653841702,0.00777831793875,86394,-0.00209505289719
2025-02-01,di_5,500ms,6,0.00765046296296,0.987210648148,0.00513888888889,86400,0.00251157407407
2025-02-01,di_5,500ms,7,0.013946920682,0.983460456718,0.0025926225998,86399,0.0113542980822
2025-02-01,di_5,500ms,8,0.0227085961643,0.975890924663,0.00140047917221,86399,0.0213081169921
2025-02-01,di_5,500ms,9,0.0363430132293,0.962302804431,0.00135418234007,86399,0.0349888308892
2025-02-01,di_5,500ms,10,0.0975474253174,0.901827567449,0.00062500723388,86399,0.0969224180835
2025-02-01,microprice_deviation_bps,500ms,1,0.00100694444444,0.895532407407,0.103460648148,86400,-0.102453703704
2025-02-01,microprice_deviation_bps,500ms,2,0.00122686605169,0.962754198544,0.0360189354043,86399,-0.0347920693527
2025-02-01,microprice_deviation_bps,500ms,3,0.00201391219806,0.973853864049,0.0241322237526,86399,-0.0221183115545
2025-02-01,microprice_deviation_bps,500ms,4,0.0033565203301,0.983564624591,0.0130788550793,86399,-0.00972233474924
2025-02-01,microprice_deviation_bps,500ms,5,0.00535910642977,0.987163609005,0.00747728456508,86395,-0.00211817813531
2025-02-01,microprice_deviation_bps,500ms,6,0.00753480943066,0.98745355849,0.00501163207907,86399,0.00252317735159
2025-02-01,microprice_deviation_bps,500ms,7,0.0135071007766,0.983969721872,0.00252317735159,86399,0.010983923425
2025-02-01,microprice_deviation_bps,500ms,8,0.0231831386937,0.975219620597,0.0015972407088,86399,0.0215858979849
2025-02-01,microprice_deviation_bps,500ms,9,0.0354865218347,0.963240315281,0.00127316288383,86399,0.0342133589509
2025-02-01,microprice_deviation_bps,500ms,10,0.0986238266647,0.900484959317,0.000891214018681,86399,0.097732612646
2025-02-01,ofi_500ms,500ms,1,0.00408579001586,0.923041309305,0.0728729006794,86397,-0.0687871106636
2025-02-01,ofi_500ms,500ms,2,0.00866918215699,0.965103358874,0.026227458969,86398,-0.017558276812
2025-02-01,ofi_500ms,500ms,3,0.00988437366173,0.967441752798,0.0226738735402,86399,-0.0127894998785
2025-02-01,ofi_500ms,500ms,4,0.00986122524566,0.971064479913,0.0190742948414,86399,-0.00921306959571
2025-02-01,ofi_500ms,500ms,5,0.0109376265929,0.978159469438,0.0109029039688,86399,3.47226241044e-05
2025-02-01,ofi_500ms,500ms,6,0.0133217592593,0.97662037037,0.0100578703704,86400,0.00326388888889
2025-02-01,ofi_500ms,500ms,7,0.0172108473478,0.971920971308,0.0108681813447,86399,0.00634266600308
2025-02-01,ofi_500ms,500ms,8,0.0220720147224,0.967013507101,0.0109144781768,86399,0.0111575365456
2025-02-01,ofi_500ms,500ms,9,0.0264820944929,0.966318664784,0.00719924072316,86398,0.0192828537698
2025-02-01,ofi_500ms,500ms,10,0.0687739441429,0.926550075811,0.00467598004607,86399,0.0640979640968
2025-02-01,qi_1,500ms,1,0.000914351851852,0.896400462963,0.102685185185,86400,-0.101770833333
2025-02-01,qi_1,500ms,2,0.00123844025973,0.96271947592,0.0360420838204,86399,-0.0348036435607
2025-02-01,qi_1,500ms,3,0.00203706061413,0.973170985775,0.0247919536106,86399,-0.0227548929964
2025-02-01,qi_1,500ms,4,0.00340281716224,0.98344888251,0.0131483003276,86399,-0.00974548316531
2025-02-01,qi_1,500ms,5,0.00538225591759,0.987071011054,0.00754673302853,86395,-0.00216447711094
2025-02-01,qi_1,500ms,6,0.00770842255119,0.98727994537,0.00501163207907,86399,0.00269679047211
2025-02-01,qi_1,500ms,7,0.0135996944409,0.983865553999,0.00253475155962,86399,0.0110649428813
2025-02-01,qi_1,500ms,8,0.0234261970625,0.974895542772,0.00167826016505,86399,0.0217479368974
2025-02-01,qi_1,500ms,9,0.0359494901561,0.962754198544,0.0012963112999,86399,0.0346531788562
2025-02-01,qi_1,500ms,10,0.0976400189817,0.901630805912,0.000729175106193,86399,0.0969108438755
2025-02-01,trade_imbalance_500ms,500ms,1,0.00622088281239,0.976858315938,0.0169208012497,72337,-0.0106999184373
2025-02-01,trade_imbalance_500ms,500ms,2,0.00877835685749,0.970983037726,0.0202386054163,72337,-0.0114602485588
2025-02-01,trade_imbalance_500ms,500ms,3,0.0141982221116,0.910455808552,0.0753459693363,72333,-0.0611477472246
2025-02-01,trade_imbalance_500ms,500ms,4,0.0137412389234,0.952265092553,0.0339936685237,72337,-0.0202524296003
2025-02-01,trade_imbalance_500ms,500ms,5,0.0165198999129,0.964499495417,0.0189806046698,72337,-0.0024607047569
2025-02-01,trade_imbalance_500ms,500ms,6,0.0232664233577,0.961623534616,0.0151100420261,72336,0.00815638133156
2025-02-01,trade_imbalance_500ms,500ms,7,0.0579924519955,0.931210860279,0.0107966877255,72337,0.04719576427
2025-02-01,trade_imbalance_500ms,500ms,8,0.0162157678643,0.977397459115,0.00638677302072,72337,0.00982899484358
2025-02-01,trade_imbalance_500ms,500ms,9,0.0195059236629,0.972904599306,0.00758947703112,72337,0.0119164466317
2025-02-01,trade_imbalance_500ms,500ms,10,0.0330121514578,0.954850214966,0.0121376335762,72337,0.0208745178816
2025-02-01,di_10,5s,1,0.0254976851852,0.540983796296,0.433518518519,86400,-0.408020833333
2025-02-01,di_10,5s,2,0.0320489820484,0.689475572634,0.278475445318,86399,-0.246426463269
2025-02-01,di_10,5s,3,0.0477783307677,0.736860380328,0.215361288904,86399,-0.167582958136
2025-02-01,di_10,5s,4,0.0721188902649,0.783157212468,0.144723897267,86399,-0.0726050070024
2025-02-01,di_10,5s,5,0.093201995532,0.798085493038,0.10871251143,86393,-0.0155105158983
2025-02-01,di_10,5s,6,0.113136785082,0.807167413272,0.079695801646,86391,0.0334409834358
2025-02-01,di_10,5s,7,0.158154936263,0.777448449132,0.0643966146044,86371,0.0937583216589
2025-02-01,di_10,5s,8,0.19295585546,0.763871848885,0.043172295655,86398,0.149783559805
2025-02-01,di_10,5s,9,0.274327781186,0.688562730777,0.0371094880372,86393,0.237218293149
2025-02-01,di_10,5s,10,0.430329054734,0.539034016597,0.0306369286682,86399,0.399692126066
2025-02-01,di_5,5s,1,0.0253009259259,0.539027777778,0.435671296296,86400,-0.41037037037
2025-02-01,di_5,5s,2,0.0322804662091,0.693885345895,0.273834187896,86399,-0.241553721687
2025-02-01,di_5,5s,3,0.0481255570088,0.73602703735,0.215847405641,86399,-0.167721848633
2025-02-01,di_5,5s,4,0.0715980509034,0.782462759986,0.145939189111,86399,-0.0743411382076
2025-02-01,di_5,5s,5,0.0922875695948,0.799578669568,0.108133760837,86393,-0.0158461912423
2025-02-01,di_5,5s,6,0.114004931069,0.803474899006,0.0825201699251,86391,0.0314847611441
2025-02-01,di_5,5s,7,0.156950828403,0.780018756296,0.0630304153014,86371,0.0939204131016
2025-02-01,di_5,5s,8,0.195166554781,0.761394939698,0.043438505521,86398,0.15172804926
2025-02-01,di_5,5s,9,0.276422858333,0.687659879851,0.0359172618152,86393,0.240505596518
2025-02-01,di_5,5s,10,0.42741235431,0.541117374044,0.0314702716467,86399,0.395942082663
2025-02-01,microprice_deviation_bps,5s,1,0.0262384259259,0.533599537037,0.440162037037,86400,-0.413923611111
2025-02-01,microprice_deviation_bps,5s,2,0.0309378580771,0.701593768446,0.267468373477,86399,-0.236530515399
2025-02-01,microprice_deviation_bps,5s,3,0.0475121239829,0.733295524254,0.219192351763,86399,-0.17168022778
2025-02-01,microprice_deviation_bps,5s,4,0.0716790703596,0.783585458165,0.144735471475,86399,-0.0730564011158
2025-02-01,microprice_deviation_bps,5s,5,0.0914299604139,0.800900525499,0.107669514087,86394,-0.0162395536727
2025-02-01,microprice_deviation_bps,5s,6,0.113496932515,0.804676467184,0.081826600301,86390,0.0316703322144
2025-02-01,microprice_deviation_bps,5s,7,0.155052042931,0.78209121117,0.0628567458985,86371,0.0921952970326
2025-02-01,microprice_deviation_bps,5s,8,0.200259265261,0.756452695664,0.043288039075,86398,0.156971226186
2025-02-01,microprice_deviation_bps,5s,9,0.273806905652,0.690090632343,0.036102462005,86393,0.237704443647
2025-02-01,microprice_deviation_bps,5s,10,0.429136911307,0.538362712531,0.0325003761618,86399,0.396636535145
2025-02-01,ofi_5s,5s,1,0.0872222222222,0.560381944444,0.352395833333,86400,-0.265173611111
2025-02-01,ofi_5s,5s,2,0.060789851382,0.667773971017,0.271436177601,86396,-0.210646326219
2025-02-01,ofi_5s,5s,3,0.0666736118346,0.759998147955,0.17332824021,86391,-0.106654628376
2025-02-01,ofi_5s,5s,4,0.0835359499826,0.775222878314,0.141241171703,86370,-0.0577052217205
2025-02-01,ofi_5s,5s,5,0.0908291180998,0.802402972463,0.106767909437,86393,-0.0159387913373
2025-02-01,ofi_5s,5s,6,0.117687909442,0.788907150628,0.0934049399292,86398,0.0242829695132
2025-02-01,ofi_5s,5s,7,0.139021030823,0.779888190562,0.081090778615,86397,0.0579302522078
2025-02-01,ofi_5s,5s,8,0.181066910497,0.755575874721,0.0633572147826,86399,0.117709695714
2025-02-01,ofi_5s,5s,9,0.261079410641,0.675331890415,0.0635886989433,86399,0.197490711698
2025-02-01,ofi_5s,5s,10,0.351601291682,0.55916156437,0.0892371439484,86399,0.262364147733
2025-02-01,qi_1,5s,1,0.0257407407407,0.53744212963,0.43681712963,86400,-0.411076388889
2025-02-01,qi_1,5s,2,0.0308568386208,0.699637727289,0.269505434091,86399,-0.23864859547
2025-02-01,qi_1,5s,3,0.0477320339356,0.732369587611,0.219898378453,86399,-0.172166344518
2025-02-01,qi_1,5s,4,0.0719568513524,0.782763689395,0.145279459253,86399,-0.0733226079006
2025-02-01,qi_1,5s,5,0.091522559437,0.800553279163,0.1079241614,86394,-0.0164016019631
2025-02-01,qi_1,5s,6,0.114365088552,0.80387776363,0.081757147818,86390,0.0326079407339
2025-02-01,qi_1,5s,7,0.155364647856,0.781188130275,0.0634472218685,86371,0.0919174259879
2025-02-01,qi_1,5s,8,0.201335679067,0.754681821338,0.0439824995949,86398,0.157353179472
2025-02-01,qi_1,5s,9,0.274501406364,0.689291956524,0.0362066371118,86393,0.238294769252
2025-02-01,qi_1,5s,10,0.42617391405,0.542841931041,0.0309841549092,86399,0.395189759141
2025-02-01,trade_imbalance_5s,5s,1,0.0763371150729,0.675584626071,0.248078258856,86380,-0.171741143783
2025-02-01,trade_imbalance_5s,5s,2,0.0974401130009,0.689884336178,0.212675550821,86371,-0.115235437821
2025-02-01,trade_imbalance_5s,5s,3,0.102275620992,0.716276593282,0.181447785726,86394,-0.0791721647337
2025-02-01,trade_imbalance_5s,5s,4,0.118393944304,0.72486631635,0.156739739346,86398,-0.0383457950416
2025-02-01,trade_imbalance_5s,5s,5,0.132317877729,0.72359313873,0.144088983541,86398,-0.0117711058126
2025-02-01,trade_imbalance_5s,5s,6,0.148140003241,0.724727424246,0.127132572513,86398,0.0210074307276
2025-02-01,trade_imbalance_5s,5s,7,0.17158962013,0.718234218385,0.110176161485,86398,0.0614134586449
2025-02-01,trade_imbalance_5s,5s,8,0.177712447047,0.730259959721,0.0920275932313,86398,0.0856848538161
2025-02-01,trade_imbalance_5s,5s,9,0.199287020533,0.712886872381,0.0878261070858,86398,0.111460913447
2025-02-01,trade_imbalance_5s,5s,10,0.216035093405,0.70824556124,0.0757193453552,86398,0.14031574805
2025-03-01,di_10,100ms,1,0.000462973679946,0.934292460474,0.0652445658464,86398,-0.0647815921665
2025-03-01,di_10,100ms,2,0.000590298274246,0.986284245981,0.013125455745,86397,-0.0125351574707
2025-03-01,di_10,100ms,3,0.000868075649899,0.994641079655,0.00449084469548,86398,-0.00362276904558
2025-03-01,di_10,100ms,4,0.00108800074077,0.996342465595,0.00256953366436,86397,-0.0014815329236
2025-03-01,di_10,100ms,5,0.00128475196185,0.997117988842,0.00159725919581,86398,-0.000312507233964
2025-03-01,di_10,100ms,6,0.00175934071022,0.997303115885,0.000937543404787,86396,0.000821797305431
2025-03-01,di_10,100ms,7,0.00283571378967,0.996597143452,0.000567142757934,86398,0.00226857103174
2025-03-01,di_10,100ms,8,0.00522008866049,0.994270634397,0.000509276942486,86397,0.004710811718
2025-03-01,di_10,100ms,9,0.0152549827542,0.98447880738,0.000266209865969,86398,0.0149887728883
2025-03-01,di_10,100ms,10,0.0549099495347,0.944881707486,0.000208342978842,86396,0.0547016065559
2025-03-01,di_5,100ms,1,0.000497696705942,0.932903539434,0.0665987638603,86398,-0.0661010671543
2025-03-01,di_5,100ms,2,0.000567149322314,0.987071310346,0.0123615403313,86397,-0.0117943910089
2025-03-01,di_5,100ms,3,0.000844926965902,0.995080904651,0.00407416838353,86398,-0.00322924141763
2025-03-01,di_5,100ms,4,0.00108800074077,0.996446635879,0.00246536338067,86397,-0.00137736263991
2025-03-01,di_5,100ms,5,0.00135419801384,0.997094840158,0.00155096182782,86398,-0.000196763813977
2025-03-01,di_5,100ms,6,0.00182878836983,0.997210519006,0.000960692624659,86396,0.000868095745173
2025-03-01,di_5,100ms,7,0.0025463552397,0.99693279937,0.00052084538994,86398,0.00202550984977
2025-03-01,di_5,100ms,8,0.00502332256907,0.99449054944,0.000486127990555,86397,0.00453719457852
2025-03-01,di_5,100ms,9,0.0149656242043,0.984745017246,0.000289358549966,86398,0.0146762656543
2025-03-01,di_5,100ms,10,0.0555581276911,0.94423352933,0.000208342978842,86396,0.0553497847123
2025-03-01,microprice_deviation_bps,100ms,1,0.000682886177921,0.93224380194,0.0670733118822,86398,-0.0663904257043
2025-03-01,microprice_deviation_bps,100ms,2,0.000706043033902,0.987256501962,0.0120374550042,86397,-0.0113314119703
2025-03-01,microprice_deviation_bps,100ms,3,0.000740757887914,0.995219796755,0.00403944535753,86398,-0.00329868746962
2025-03-01,microprice_deviation_bps,100ms,4,0.00109957521673,0.99658552959,0.00231489519312,86397,-0.00121531997639
2025-03-01,microprice_deviation_bps,100ms,5,0.00120373156786,0.997361050024,0.00143521840783,86398,-0.000231486839973
2025-03-01,microprice_deviation_bps,100ms,6,0.00189823602945,0.997152645956,0.000949118014723,86396,0.000949118014723
2025-03-01,microprice_deviation_bps,100ms,7,0.00246533484571,0.99699067108,0.000543994073937,86398,0.00192134077178
2025-03-01,microprice_deviation_bps,100ms,8,0.00488442885748,0.994710464484,0.000405106658796,86397,0.00447932219869
2025-03-01,microprice_deviation_bps,100ms,9,0.0152202597282,0.98447880738,0.000300932891965,86398,0.0149193268363
2025-03-01,microprice_deviation_bps,100ms,10,0.0553729339321,0.94421038011,0.000416685957683,86396,0.0549562479744
2025-03-01,ofi_100ms,100ms,1,0.0016087962963,0.956354166667,0.042037037037,86400,-0.0404282407407
2025-03-01,ofi_100ms,100ms,2,0.00277780992836,0.979768284355,0.0174539057165,86399,-0.0146760957881
2025-03-01,ofi_100ms,100ms,3,0.00342596557831,0.988506811421,0.00806722300027,86399,-0.00464125742196
2025-03-01,ofi_100ms,100ms,4,0.00383106285952,0.991597124967,0.00457181217375,86399,-0.000740749314228
2025-03-01,ofi_100ms,100ms,5,0.00372767159445,0.992567810051,0.00370451835473,86381,2.31532397171e-05
2025-03-01,ofi_100ms,100ms,6,0.00443292167733,0.992314725865,0.00325235245778,86399,0.00118056921955
2025-03-01,ofi_100ms,100ms,7,0.00543987777636,0.99145823447,0.00310188775333,86399,0.00233799002303
2025-03-01,ofi_100ms,100ms,8,0.00858806236183,0.987916526812,0.00349541082651,86399,0.00509265153532
2025-03-01,ofi_100ms,100ms,9,0.0156830518872,0.98192108705,0.00239586106321,86399,0.013287190824
2025-03-01,ofi_100ms,100ms,10,0.0347573467286,0.963807451475,0.00143520179632,86399,0.0333221449322
2025-03-01,qi_1,100ms,1,0.000543994073937,0.932614180884,0.0668418250422,86398,-0.0662978309683
2025-03-01,qi_1,100ms,2,0.000729191985833,0.98711760825,0.0121531997639,86397,-0.011424007778
2025-03-01,qi_1,100ms,3,0.00077548091391,0.995092478993,0.00413204009352,86398,-0.00335655917961
2025-03-01,qi_1,100ms,4,0.00116902207253,0.996492933782,0.00233804414505,86397,-0.00116902207253
2025-03-01,qi_1,100ms,5,0.00125002893585,0.997314752656,0.00143521840783,86398,-0.000185189471979
2025-03-01,qi_1,100ms,6,0.00195610907912,0.997060049076,0.00098384184453,86396,0.000972267234594
2025-03-01,qi_1,100ms,7,0.00253478089771,0.996886502002,0.000578717099933,86398,0.00195606379777
2025-03-01,qi_1,100ms,8,0.00490757780941,0.994629443152,0.000462979038624,86397,0.00444459877079
2025-03-01,qi_1,100ms,9,0.0149656242043,0.984698719878,0.000335655917961,86398,0.0146299682863
2025-03-01,qi_1,100ms,10,0.0554423815917,0.94430297699,0.000254641418584,86396,0.0551877401732
2025-03-01,trade_imbalance_100ms,100ms,1,0.000197310006906,0.948041698181,0.0517609918116,30409,-0.0515636818047
2025-03-01,trade_imbalance_100ms,100ms,2,0.000164425005755,0.966819033839,0.0330165411556,30409,-0.0328521161498
2025-03-01,trade_imbalance_100ms,100ms,3,0.000197316495659,0.956360168377,0.0434425151276,30408,-0.0432451986319
2025-03-01,trade_imbalance_100ms,100ms,4,0.000164425005755,0.95399388339,0.0458416916045,30409,-0.0456772665987
2025-03-01,trade_imbalance_100ms,100ms,5,0.00956985003946,0.914759273875,0.0756708760852,30408,-0.0661010260458
2025-03-01,trade_imbalance_100ms,100ms,6,0.0790226577658,0.919168667171,0.0018086750633,30409,0.0772139827025
2025-03-01,trade_imbalance_100ms,100ms,7,0.0417310664606,0.95800585353,0.000263080009208,30409,0.0414679864514
2025-03-01,trade_imbalance_100ms,100ms,8,0.0228229413312,0.977045514338,0.000131544330439,30408,0.0226913970008
2025-03-01,trade_imbalance_100ms,100ms,9,0.0446907165642,0.955177743431,0.000131540004604,30409,0.0445591765596
2025-03-01,trade_imbalance_100ms,100ms,10,0.0369968429361,0.962970270981,3.28860826098e-05,30408,0.0369639568535
2025-03-01,di_10,1s,1,0.00995393411885,0.658533762356,0.331512303526,86398,-0.321558369407
2025-03-01,di_10,1s,2,0.0140977117261,0.835804483952,0.150097804322,86397,-0.136000092596
2025-03-01,di_10,1s,3,0.0188430287738,0.890830806269,0.0903261649575,86398,-0.0714831361837
2025-03-01,di_10,1s,4,0.0264948954789,0.908639488853,0.0648656156678,86394,-0.0383707201889
2025-03-01,di_10,1s,5,0.0351066046253,0.917447970924,0.0474454244508,86394,-0.0123388198255
2025-03-01,di_10,1s,6,0.0473412505498,0.917991990185,0.0346667592657,86394,0.0126744912841
2025-03-01,di_10,1s,7,0.0680802796361,0.907798791639,0.0241209287252,86398,0.0439593509109
2025-03-01,di_10,1s,8,0.0956051714759,0.883757537877,0.0206372906467,86397,0.0749678808292
2025-03-01,di_10,1s,9,0.155501284752,0.831118775898,0.0133799393504,86398,0.142121345402
2025-03-01,di_10,1s,10,0.313357333858,0.677266255339,0.00937641080255,86387,0.303980923056
2025-03-01,di_5,1s,1,0.0107757124008,0.653649390032,0.335574897567,86398,-0.324799185166
2025-03-01,di_5,1s,2,0.0137504774471,0.837853166198,0.148396356355,86397,-0.134645878908
2025-03-01,di_5,1s,3,0.0185883932498,0.892266024676,0.0891455820737,86398,-0.0705571888238
2025-03-01,di_5,1s,4,0.0262740604419,0.910783939257,0.0629420003009,86397,-0.036667939859
2025-03-01,di_5,1s,5,0.036102462005,0.915930688829,0.047966849166,86393,-0.011864387161
2025-03-01,di_5,1s,6,0.0475969997222,0.917353458654,0.0350495416242,86392,0.012547458098
2025-03-01,di_5,1s,7,0.0661242158383,0.910136808722,0.0237389754392,86398,0.0423852403991
2025-03-01,di_5,1s,8,0.095223213769,0.884139495584,0.0206372906467,86397,0.0745859231223
2025-03-01,di_5,1s,9,0.157075395264,0.829590962754,0.0133336419825,86398,0.143741753281
2025-03-01,di_5,1s,10,0.312871149594,0.67748619584,0.00964265456608,86387,0.303228495028
2025-03-01,microprice_deviation_bps,1s,1,0.0112618347647,0.651403967684,0.337334197551,86398,-0.326072362786
2025-03-01,microprice_deviation_bps,1s,2,0.0141671585819,0.837772144866,0.148060696552,86397,-0.13389353797
2025-03-01,microprice_deviation_bps,1s,3,0.0177550406259,0.894222088474,0.0880228708998,86398,-0.0702678302738
2025-03-01,microprice_deviation_bps,1s,4,0.025579591884,0.911756195238,0.0626642128778,86397,-0.0370846209938
2025-03-01,microprice_deviation_bps,1s,5,0.0366812125982,0.915525563414,0.0477932239881,86393,-0.0111120113898
2025-03-01,microprice_deviation_bps,1s,6,0.047458097972,0.917098805445,0.035443096583,86392,0.012015001389
2025-03-01,microprice_deviation_bps,1s,7,0.0659737493923,0.910159957406,0.0238662932012,86398,0.0421074561911
2025-03-01,microprice_deviation_bps,1s,8,0.0940657661724,0.886153454402,0.0197807794252,86397,0.0742849867472
2025-03-01,microprice_deviation_bps,1s,9,0.159100905114,0.827820088428,0.0130790064585,86398,0.146021898655
2025-03-01,microprice_deviation_bps,1s,10,0.312338662067,0.677277831155,0.0103835067776,86387,0.30195515529
2025-03-01,ofi_1s,1s,1,0.031712962963,0.695243055556,0.273043981481,86400,-0.241331018519
2025-03-01,ofi_1s,1s,2,0.0275003182907,0.831236472644,0.141263209065,86399,-0.113762890774
2025-03-01,ofi_1s,1s,3,0.0328024445576,0.883733043196,0.0834645122459,86396,-0.0506620676883
2025-03-01,ofi_1s,1s,4,0.0397967333804,0.896908171179,0.0632950954404,86389,-0.02349836206
2025-03-01,ofi_1s,1s,5,0.0425677240102,0.908057420699,0.0493748552906,86380,-0.00680713128039
2025-03-01,ofi_1s,1s,6,0.0533236107735,0.90704538352,0.0396310057062,86397,0.0136926050673
2025-03-01,ofi_1s,1s,7,0.0695394516013,0.891396692015,0.0390638563839,86397,0.0304755952174
2025-03-01,ofi_1s,1s,8,0.0845148670702,0.880612044121,0.0348730888089,86399,0.0496417782613
2025-03-01,ofi_1s,1s,9,0.13575388604,0.832764268105,0.0314818458547,86399,0.104272040186
2025-03-01,ofi_1s,1s,10,0.266831792035,0.702230349888,0.0309378580771,86399,0.235893933958
2025-03-01,qi_1,1s,1,0.0110303479247,0.6531169703,0.335852681775,86398,-0.32482233385
2025-03-01,qi_1,1s,2,0.0141555841059,0.836336909846,0.149507506048,86397,-0.135351921942
2025-03-01,qi_1,1s,3,0.0178013379939,0.894210514132,0.0879881478738,86398,-0.0701868098799
2025-03-01,qi_1,1s,4,0.0257763579754,0.911478407815,0.0627452342095,86397,-0.0369688762341
2025-03-01,qi_1,1s,5,0.0367969627169,0.915409813295,0.0477932239881,86393,-0.0109962612712
2025-03-01,qi_1,1s,6,0.0474812482637,0.916971478841,0.0355472728956,86392,0.0119339753681
2025-03-01,qi_1,1s,7,0.0652908632144,0.910796546216,0.0239125905692,86398,0.0413782726452
2025-03-01,qi_1,1s,8,0.0948412560621,0.885250645277,0.0199080986608,86397,0.0749331574013
2025-03-01,qi_1,1s,9,0.158799972222,0.82806314961,0.0131368781685,86398,0.145663094053
2025-03-01,qi_1,1s,10,0.312408116962,0.677555650734,0.0100362323035,86387,0.302371884659
2025-03-01,trade_imbalance_1s,1s,1,0.0382311190241,0.874636094603,0.0871327863725,83126,-0.0489016673484
2025-03-01,trade_imbalance_1s,1s,2,0.0365353383459,0.808372932331,0.155091729323,83125,-0.118556390977
2025-03-01,trade_imbalance_1s,1s,3,0.0451002093208,0.823051752761,0.131848037918,83126,-0.0867478285976
2025-03-01,trade_imbalance_1s,1s,4,0.0577563909774,0.840312781955,0.101930827068,83125,-0.0441744360902
2025-03-01,trade_imbalance_1s,1s,5,0.073407518797,0.842357894737,0.0842345864662,83125,-0.0108270676692
2025-03-01,trade_imbalance_1s,1s,6,0.0936763078108,0.839790172771,0.0665335194186,83116,0.0271427883921
2025-03-01,trade_imbalance_1s,1s,7,0.108246616541,0.833780451128,0.0579729323308,83125,0.0502736842105
2025-03-01,trade_imbalance_1s,1s,8,0.153634241994,0.800652022231,0.0457137357746,83126,0.107920506219
2025-03-01,trade_imbalance_1s,1s,9,0.111460025266,0.846321361968,0.0422186127654,83115,0.0692414125008
2025-03-01,trade_imbalance_1s,1s,10,0.082045112782,0.887807518797,0.0301473684211,83125,0.0518977443609
2025-03-01,di_10,30s,1,0.310352415255,0.138279268533,0.551368316212,86347,-0.241015900958
2025-03-01,di_10,30s,2,0.338125079637,0.150922633182,0.51095228718,86329,-0.172827207543
2025-03-01,di_10,30s,3,0.351478728085,0.183619352,0.464901919915,86358,-0.113423191829
2025-03-01,di_10,30s,4,0.381294214359,0.186224223969,0.432481561671,86369,-0.0511873473121
2025-03-01,di_10,30s,5,0.401494699033,0.183674178785,0.414831122183,86305,-0.0133364231505
2025-03-01,di_10,30s,6,0.423167766586,0.201400949404,0.375431284011,86370,0.047736482575
2025-03-01,di_10,30s,7,0.442515365117,0.194520643078,0.362963991805,86397,0.0795513733116
2025-03-01,di_10,30s,8,0.476868409783,0.185886084008,0.33724550621,86397,0.139622903573
2025-03-01,di_10,30s,9,0.498720961189,0.191253921035,0.310025117776,86393,0.188695843413
2025-03-01,di_10,30s,10,0.545396671065,0.133388892747,0.321214436188,86394,0.224182234877
2025-03-01,di_5,30s,1,0.310493398193,0.136159369933,0.553347231874,86340,-0.242853833681
2025-03-01,di_5,30s,2,0.339749012155,0.152272911621,0.507978076223,86299,-0.168229064068
2025-03-01,di_5,30s,3,0.352136316807,0.182573766886,0.465289916307,86387,-0.1131535995
2025-03-01,di_5,30s,4,0.377939166493,0.188813213798,0.43324761971,86334,-0.0553084532166
2025-03-01,di_5,30s,5,0.400412318597,0.186516255313,0.41307142609,86341,-0.0126591074924
2025-03-01,di_5,30s,6,0.425344709819,0.19984486611,0.374810424071,86377,0.0505342857474
2025-03-01,di_5,30s,7,0.439563873746,0.195851707814,0.36458441844,86397,0.0749794553052
2025-03-01,di_5,30s,8,0.474703982777,0.190631619153,0.334664398069,86397,0.140039584708
2025-03-01,di_5,30s,9,0.505272417904,0.18283888741,0.311888694686,86393,0.193383723218
2025-03-01,di_5,30s,10,0.543776188161,0.133655114939,0.3225686969,86394,0.221207491261
2025-03-01,microprice_deviation_bps,30s,1,0.310624399171,0.13433095125,0.555044649579,86339,-0.244420250408
2025-03-01,microprice_deviation_bps,30s,2,0.34315179606,0.153870220162,0.502977983778,86300,-0.159826187717
2025-03-01,microprice_deviation_bps,30s,3,0.347749583256,0.187372661604,0.46487775514,86384,-0.117128171884
2025-03-01,microprice_deviation_bps,30s,4,0.378767170887,0.185723551623,0.435509277491,86338,-0.0567421066043
2025-03-01,microprice_deviation_bps,30s,5,0.398355434594,0.189391394985,0.412253170421,86345,-0.0138977358272
2025-03-01,microprice_deviation_bps,30s,6,0.422891677859,0.201153151484,0.375955170657,86372,0.0469365072014
2025-03-01,microprice_deviation_bps,30s,7,0.446948389412,0.193444216813,0.359607393775,86397,0.0873409956364
2025-03-01,microprice_deviation_bps,30s,8,0.470699214093,0.19107144924,0.338229336667,86397,0.132469877426
2025-03-01,microprice_deviation_bps,30s,9,0.505642818284,0.18041970993,0.313937471786,86393,0.191705346498
2025-03-01,microprice_deviation_bps,30s,10,0.544563279857,0.132381878371,0.323054841771,86394,0.221508438086
2025-03-01,ofi_30s,30s,1,0.370211138665,0.18795049482,0.441838366514,86294,-0.071627227849
