date,feature,horizon,bucket,mean_future_return,mean_future_move_bps,median_future_move_bps,observation_count,row_type,top_minus_bottom_move_bps,monotonicity_spearman,median,std,t_stat,positive_days,positive_pct,valid_days
2025-04-01,di_5,5s,6,6.11719019126e-06,0.0612647922939,0,86400,daily_bucket,,,,,,,,
2025-04-01,di_5,5s,7,1.95973092282e-05,0.19607426347,0,86399,daily_bucket,,,,,,,,
2025-04-01,di_5,5s,8,3.50633405959e-05,0.350747902609,0,86398,daily_bucket,,,,,,,,
2025-04-01,di_5,5s,9,5.65965998037e-05,0.566110806199,0.120876604388,86392,daily_bucket,,,,,,,,
2025-04-01,di_5,5s,10,8.35227279669e-05,0.835404096334,0.525519308214,86357,daily_bucket,,,,,,,,
2025-04-01,di_5,5s,,,,,863942,daily_monotonicity,,1,,,,,,
2025-04-01,di_5,5s,,,,,863942,daily_top_bottom,1.61323235446,,,,,,,
2025-04-01,microprice_deviation_bps,5s,1,-7.76585163036e-05,-0.776428130542,-0.506375478719,86400,daily_bucket,,,,,,,,
2025-04-01,microprice_deviation_bps,5s,2,-4.9509813046e-05,-0.494978353758,-0.0605575462035,86399,daily_bucket,,,,,,,,
2025-04-01,microprice_deviation_bps,5s,3,-3.15875307479e-05,-0.315768608773,0,86399,daily_bucket,,,,,,,,
2025-04-01,microprice_deviation_bps,5s,4,-1.82746766425e-05,-0.182648099342,0,86399,daily_bucket,,,,,,,,
2025-04-01,microprice_deviation_bps,5s,5,-5.97850259699e-06,-0.0596943385881,0,86399,daily_bucket,,,,,,,,
2025-04-01,microprice_deviation_bps,5s,6,6.21438106832e-06,0.0622360731689,0,86400,daily_bucket,,,,,,,,
2025-04-01,microprice_deviation_bps,5s,7,1.9348716156e-05,0.193588345429,0,86399,daily_bucket,,,,,,,,
2025-04-01,microprice_deviation_bps,5s,8,3.67290191824e-05,0.367404867623,0,86397,daily_bucket,,,,,,,,
2025-04-01,microprice_deviation_bps,5s,9,5.51311351336e-05,0.551455340621,0.110393442817,86365,daily_bucket,,,,,,,,
2025-04-01,microprice_deviation_bps,5s,10,8.35728836575e-05,0.835905604736,0.521685037875,86385,daily_bucket,,,,,,,,
2025-04-01,microprice_deviation_bps,5s,,,,,863942,daily_monotonicity,,1,,,,,,
2025-04-01,microprice_deviation_bps,5s,,,,,863942,daily_top_bottom,1.61233373528,,,,,,,
2025-04-01,ofi_5s,5s,1,-3.88259492622e-05,-0.388091620826,-0.136210017844,86400,daily_bucket,,,,,,,,
2025-04-01,ofi_5s,5s,2,-3.18013724806e-05,-0.317876973417,0,86399,daily_bucket,,,,,,,,
2025-04-01,ofi_5s,5s,3,-2.62113890394e-05,-0.261998266275,0,86399,daily_bucket,,,,,,,,
2025-04-01,ofi_5s,5s,4,-1.1907944986e-05,-0.118987412196,0,86399,daily_bucket,,,,,,,,
2025-04-01,ofi_5s,5s,5,-6.10151821927e-06,-0.0609469531388,0,86399,daily_bucket,,,,,,,,
2025-04-01,ofi_5s,5s,6,4.81816023487e-06,0.0482510442349,0,86398,daily_bucket,,,,,,,,
2025-04-01,ofi_5s,5s,7,1.53633025275e-05,0.153722727531,0,86364,daily_bucket,,,,,,,,
2025-04-01,ofi_5s,5s,8,2.90536217759e-05,0.290652957067,0,86387,daily_bucket,,,,,,,,
2025-04-01,ofi_5s,5s,9,3.47559791966e-05,0.347709386434,0,86398,daily_bucket,,,,,,,,
2025-04-01,ofi_5s,5s,10,4.88184578755e-05,0.488380296851,0.180403949042,86399,daily_bucket,,,,,,,,
2025-04-01,ofi_5s,5s,,,,,863942,daily_monotonicity,,1,,,,,,
2025-04-01,ofi_5s,5s,,,,,863942,daily_top_bottom,0.876471917677,,,,,,,
2025-04-01,qi_1,5s,1,-7.77400208993e-05,-0.777242985345,-0.513709068105,86400,daily_bucket,,,,,,,,
2025-04-01,qi_1,5s,2,-4.96699326783e-05,-0.496579602741,-0.0539388840081,86399,daily_bucket,,,,,,,,
2025-04-01,qi_1,5s,3,-3.13994627964e-05,-0.31388805552,0,86399,daily_bucket,,,,,,,,
2025-04-01,qi_1,5s,4,-1.83487900525e-05,-0.18338909303,0,86399,daily_bucket,,,,,,,,
2025-04-01,qi_1,5s,5,-5.84380671924e-06,-0.0583475505756,0,86399,daily_bucket,,,,,,,,
2025-04-01,qi_1,5s,6,6.09081160633e-06,0.0610002268079,0,86400,daily_bucket,,,,,,,,
2025-04-01,qi_1,5s,7,1.95724836853e-05,0.195826567552,0,86399,daily_bucket,,,,,,,,
2025-04-01,qi_1,5s,8,3.63160929411e-05,0.363274898823,0,86398,daily_bucket,,,,,,,,
2025-04-01,qi_1,5s,9,5.51391609976e-05,0.551535124077,0.104175226194,86392,daily_bucket,,,,,,,,
2025-04-01,qi_1,5s,10,8.38801377117e-05,0.838978961196,0.52821686867,86357,daily_bucket,,,,,,,,
2025-04-01,qi_1,5s,,,,,863942,daily_monotonicity,,1,,,,,,
2025-04-01,qi_1,5s,,,,,863942,daily_top_bottom,1.61622194654,,,,,,,
2025-04-01,trade_imbalance_5s,5s,1,-2.27031480059e-05,-0.226945937661,0,86363,daily_bucket,,,,,,,,
2025-04-01,trade_imbalance_5s,5s,2,-2.43850947046e-05,-0.243742788336,0,86394,daily_bucket,,,,,,,,
2025-04-01,trade_imbalance_5s,5s,3,-1.64349600487e-05,-0.164231550414,0,86394,daily_bucket,,,,,,,,
2025-04-01,trade_imbalance_5s,5s,4,-8.37613813143e-06,-0.0836168080448,0,86395,daily_bucket,,,,,,,,
2025-04-01,trade_imbalance_5s,5s,5,-2.027661852e-06,-0.0201260206824,0,86394,daily_bucket,,,,,,,,
2025-04-01,trade_imbalance_5s,5s,6,4.69037071597e-06,0.0470557780672,0,86394,daily_bucket,,,,,,,,
2025-04-01,trade_imbalance_5s,5s,7,1.11121344916e-05,0.111256233448,0,86395,daily_bucket,,,,,,,,
2025-04-01,trade_imbalance_5s,5s,8,2.23758988029e-05,0.223876273034,0,86390,daily_bucket,,,,,,,,
2025-04-01,trade_imbalance_5s,5s,9,2.58012593279e-05,0.25811913054,0,86381,daily_bucket,,,,,,,,
2025-04-01,trade_imbalance_5s,5s,10,2.78870041138e-05,0.278954101441,0,86393,daily_bucket,,,,,,,,
2025-04-01,trade_imbalance_5s,5s,,,,,863893,daily_monotonicity,,0.987878787879,,,,,,
2025-04-01,trade_imbalance_5s,5s,,,,,863893,daily_top_bottom,0.505900039103,,,,,,,
2025-05-01,di_10,100ms,1,-4.6975441448e-06,-0.0469733614369,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,100ms,2,-7.72504267196e-07,-0.00772456367365,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,100ms,3,-3.62759095186e-07,-0.00362724071552,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,100ms,4,-2.12752048155e-07,-0.0021271976696,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,100ms,5,-2.54362764937e-08,-0.000254107986204,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,100ms,6,1.14365676598e-07,0.00114389450421,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,100ms,7,2.42170592229e-07,0.00242202389425,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,100ms,8,4.95145012201e-07,0.0049517899382,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,100ms,9,9.71446984154e-07,0.00971501645324,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,100ms,10,4.52929953804e-06,0.0452949972323,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,100ms,,,,,863990,daily_monotonicity,,1,,,,,,
2025-05-01,di_10,100ms,,,,,863990,daily_top_bottom,0.0922683586692,,,,,,,
2025-05-01,di_5,100ms,1,-4.69152770305e-06,-0.0469131819478,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,100ms,2,-7.82877883556e-07,-0.00782830922003,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,100ms,3,-3.48876355847e-07,-0.00348840520598,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,100ms,4,-2.09715440359e-07,-0.00209687319985,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,100ms,5,-4.7603714875e-08,-0.00047577126016,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,100ms,6,1.44604344701e-07,0.00144632588968,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,100ms,7,2.33903186661e-07,0.00233935488612,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,100ms,8,4.88598635109e-07,0.00488630782245,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,100ms,9,9.79274639333e-07,0.0097933062348,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,100ms,10,4.51565226329e-06,0.0451584965411,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,100ms,,,,,863990,daily_monotonicity,,1,,,,,,
2025-05-01,di_5,100ms,,,,,863990,daily_top_bottom,0.0920716784889,,,,,,,
2025-05-01,microprice_deviation_bps,100ms,1,-4.66229213088e-06,-0.0466208139431,0,86400,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,100ms,2,-7.85193159958e-07,-0.00785145018143,0,86398,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,100ms,3,-3.37661506484e-07,-0.00337626843798,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,100ms,4,-2.3295435457e-07,-0.00232925704584,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,100ms,5,-3.16001255576e-08,-0.0003157370448,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,100ms,6,1.26274231564e-07,0.00126297721903,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,100ms,7,2.49057213449e-07,0.00249087766418,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,100ms,8,4.79248617136e-07,0.00479280494724,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,100ms,9,9.87707341924e-07,0.00987764191467,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,100ms,10,4.48889071913e-06,0.044890924173,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,100ms,,,,,863990,daily_monotonicity,,1,,,,,,
2025-05-01,microprice_deviation_bps,100ms,,,,,863990,daily_top_bottom,0.0915117381161,,,,,,,
2025-05-01,ofi_100ms,100ms,1,-3.62414443544e-06,-0.0362396281163,0,86400,daily_bucket,,,,,,,,
2025-05-01,ofi_100ms,100ms,2,-5.24068884326e-07,-0.00524019170063,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_100ms,100ms,3,-1.58369618273e-07,-0.00158339829499,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_100ms,100ms,4,7.17128178657e-08,0.000717385211404,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_100ms,100ms,5,2.38308883751e-08,0.00023857553384,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_100ms,100ms,6,6.83982883586e-08,0.000684864633362,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_100ms,100ms,7,-1.89872901221e-08,-0.000189656681607,0,86398,daily_bucket,,,,,,,,
2025-05-01,ofi_100ms,100ms,8,1.83378435219e-07,0.0018341019923,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_100ms,100ms,9,4.84047155691e-07,0.00484099603889,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_100ms,100ms,10,3.77567634089e-06,0.0377586191739,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_100ms,100ms,,,,,863990,daily_monotonicity,,0.890909090909,,,,,,
2025-05-01,ofi_100ms,100ms,,,,,863990,daily_top_bottom,0.0739982472902,,,,,,,
2025-05-01,qi_1,100ms,1,-4.66458707513e-06,-0.0466437928365,0,86400,daily_bucket,,,,,,,,
2025-05-01,qi_1,100ms,2,-7.78879249764e-07,-0.00778830472974,0,86398,daily_bucket,,,,,,,,
2025-05-01,qi_1,100ms,3,-3.4318018971e-07,-0.00343143527751,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,100ms,4,-2.2978374638e-07,-0.00229755426906,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,100ms,5,-3.32709168321e-08,-0.000332438543537,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,100ms,6,1.23153715212e-07,0.00123177989346,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,100ms,7,2.56086064267e-07,0.00256118097159,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,100ms,8,4.83544651634e-07,0.00483577405965,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,100ms,9,9.63383144044e-07,0.00963440535957,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,100ms,10,4.50501054804e-06,0.0450520856339,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,100ms,,,,,863990,daily_monotonicity,,1,,,,,,
2025-05-01,qi_1,100ms,,,,,863990,daily_top_bottom,0.0916958784704,,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,1,-1.69505580749e-06,-0.0169495965233,0,27478,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,2,-1.50273858338e-06,-0.0150263232338,0,27477,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,3,-2.86634480343e-06,-0.0286614204914,0,27477,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,4,-2.47133621199e-06,-0.0247119962139,0,27477,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,5,-4.40513190341e-06,-0.0440482472862,0,27477,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,6,4.33856116275e-06,0.0433893753584,0,27478,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,7,1.41958208947e-06,0.0141965756459,0,27477,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,8,3.51088626172e-06,0.0351110498622,0,27477,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,9,2.55302492789e-06,0.0255316525049,0,27477,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,10,1.21576650632e-06,0.0121582775973,0,27477,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,,,,,274772,daily_monotonicity,,0.575757575758,,,,,,
2025-05-01,trade_imbalance_100ms,100ms,,,,,274772,daily_top_bottom,0.0291078741205,,,,,,,
2025-05-01,di_10,1s,1,-2.53446096756e-05,-0.253424410689,0,86394,daily_bucket,,,,,,,,
2025-05-01,di_10,1s,2,-9.94918091753e-06,-0.0994807056112,0,86395,daily_bucket,,,,,,,,
2025-05-01,di_10,1s,3,-4.94830415916e-06,-0.0494752622835,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,1s,4,-2.86387426066e-06,-0.028630427905,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,1s,5,-5.21521423731e-07,-0.00520772443737,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,1s,6,1.99294769393e-06,0.0199371838803,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,1s,7,4.18104463623e-06,0.0418198728911,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,1s,8,6.61842022986e-06,0.06619349778,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,1s,9,1.02600246428e-05,0.10261136435,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,1s,10,2.33874456134e-05,0.233894566938,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,1s,,,,,863981,daily_monotonicity,,1,,,,,,
2025-05-01,di_10,1s,,,,,863981,daily_top_bottom,0.487318977627,,,,,,,
2025-05-01,di_5,1s,1,-2.52865139232e-05,-0.252843596825,0,86395,daily_bucket,,,,,,,,
2025-05-01,di_5,1s,2,-9.94003915483e-06,-0.0993893099091,0,86394,daily_bucket,,,,,,,,
2025-05-01,di_5,1s,3,-5.17218255276e-06,-0.0517139080373,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,1s,4,-2.88085701308e-06,-0.0288004973378,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,1s,5,-4.04750840365e-07,-0.00403952953456,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,1s,6,2.00007058977e-06,0.0200081426651,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,1s,7,4.16274522209e-06,0.0416369129155,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,1s,8,6.63133311782e-06,0.0663226665617,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,1s,9,1.04822672601e-05,0.10483377607,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,1s,10,2.32205010825e-05,0.232225112301,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,1s,,,,,863981,daily_monotonicity,,1,,,,,,
2025-05-01,di_5,1s,,,,,863981,daily_top_bottom,0.485068709126,,,,,,,
2025-05-01,microprice_deviation_bps,1s,1,-2.49222856742e-05,-0.249201089633,0,86400,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,1s,2,-1.01346015697e-05,-0.101334513678,0,86389,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,1s,3,-5.16329427811e-06,-0.0516250989682,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,1s,4,-3.06219218096e-06,-0.0306138387414,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,1s,5,-3.61524082197e-07,-0.00360738321113,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,1s,6,1.94408509405e-06,0.0194481044129,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,1s,7,4.22981001251e-06,0.0423073712382,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,1s,8,6.78132655723e-06,0.0678226799758,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,1s,9,1.05534589412e-05,0.105545654638,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,1s,10,2.294865235e-05,0.229506496093,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,1s,,,,,863981,daily_monotonicity,,1,,,,,,
2025-05-01,microprice_deviation_bps,1s,,,,,863981,daily_top_bottom,0.478707585726,,,,,,,
2025-05-01,ofi_1s,1s,1,-1.91124946702e-05,-0.191100946935,0,86398,daily_bucket,,,,,,,,
2025-05-01,ofi_1s,1s,2,-5.20562828086e-06,-0.0520439950519,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_1s,1s,3,-2.61892445071e-06,-0.0261799650145,0,86393,daily_bucket,,,,,,,,
2025-05-01,ofi_1s,1s,4,-1.1138108438e-06,-0.011131253073,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_1s,1s,5,-2.12851772296e-07,-0.00212384686226,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_1s,1s,6,6.73496439525e-07,0.00673944452403,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_1s,1s,7,1.88879051208e-06,0.0188944011544,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_1s,1s,8,3.01068296966e-06,0.0301156317822,0,86397,daily_bucket,,,,,,,,
2025-05-01,ofi_1s,1s,9,5.89933213315e-06,0.0590054415542,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_1s,1s,10,1.96053942861e-05,0.196078981624,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_1s,1s,,,,,863981,daily_monotonicity,,1,,,,,,
2025-05-01,ofi_1s,1s,,,,,863981,daily_top_bottom,0.387179928559,,,,,,,
2025-05-01,qi_1,1s,1,-2.51443646174e-05,-0.251422218699,0,86400,daily_bucket,,,,,,,,
2025-05-01,qi_1,1s,2,-1.00023148077e-05,-0.100011645828,0,86389,daily_bucket,,,,,,,,
2025-05-01,qi_1,1s,3,-5.20284590591e-06,-0.0520204051329,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,1s,4,-2.94054895369e-06,-0.0293974083094,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,1s,5,-3.51511532886e-07,-0.00350712885511,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,1s,6,1.94391041336e-06,0.0194463694867,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,1s,7,4.20844386564e-06,0.0420937228227,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,1s,8,6.73763517332e-06,0.0673858018205,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,1s,9,1.04134314722e-05,0.104145256361,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,1s,10,2.31516179444e-05,0.23153621728,0,86399,daily_bucket,,,,,,,,
2025-05-01,qi_1,1s,,,,,863981,daily_monotonicity,,1,,,,,,
2025-05-01,qi_1,1s,,,,,863981,daily_top_bottom,0.482958435979,,,,,,,
2025-05-01,trade_imbalance_1s,1s,1,-1.23353466387e-06,-0.0123306859754,0,81239,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_1s,1s,2,-4.5557914966e-06,-0.0455460090364,0,81238,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_1s,1s,3,-7.99813207922e-06,-0.0799660502577,0,81239,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_1s,1s,4,-3.44447267071e-06,-0.0344321876819,0,81239,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_1s,1s,5,-1.47753108942e-06,-0.0147627743285,0,81237,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_1s,1s,6,9.98991915829e-07,0.0100042595169,0,81235,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_1s,1s,7,3.65336180864e-06,0.0365461924131,0,81239,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_1s,1s,8,8.5196747254e-06,0.085214063268,0,81239,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_1s,1s,9,6.04439321927e-06,0.0604538773639,0,81239,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_1s,1s,10,2.45808695536e-06,0.0245880124926,0,81238,daily_bucket,,,,,,,,
2025-05-01,trade_imbalance_1s,1s,,,,,812382,daily_monotonicity,,0.781818181818,,,,,,
2025-05-01,trade_imbalance_1s,1s,,,,,812382,daily_top_bottom,0.036918698468,,,,,,,
2025-05-01,di_10,30s,1,-0.000105999024028,-1.05943355629,-0.849268124616,86380,daily_bucket,,,,,,,,
2025-05-01,di_10,30s,2,-6.08416980633e-05,-0.607907927338,-0.20745556937,86391,daily_bucket,,,,,,,,
2025-05-01,di_10,30s,3,-2.79116004229e-05,-0.278623636098,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,30s,4,-1.52215967976e-05,-0.151725288387,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,30s,5,9.67100212204e-06,0.0971506708186,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,30s,6,2.0747929787e-05,0.207932596807,0,86355,daily_bucket,,,,,,,,
2025-05-01,di_10,30s,7,4.36466188286e-05,0.436925640214,0,86265,daily_bucket,,,,,,,,
2025-05-01,di_10,30s,8,5.10123825923e-05,0.51058945306,0.0628715638565,86305,daily_bucket,,,,,,,,
2025-05-01,di_10,30s,9,7.52693212944e-05,0.753203445586,0.362390328667,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,30s,10,9.48580439177e-05,0.949116990901,0.698852741494,86399,daily_bucket,,,,,,,,
2025-05-01,di_10,30s,,,,,863691,daily_monotonicity,,1,,,,,,
2025-05-01,di_10,30s,,,,,863691,daily_top_bottom,2.00855054719,,,,,,,
2025-05-01,di_5,30s,1,-0.00010408606896,-1.04030817604,-0.828928611328,86381,daily_bucket,,,,,,,,
2025-05-01,di_5,30s,2,-6.27280329031e-05,-0.626764163484,-0.254132597988,86390,daily_bucket,,,,,,,,
2025-05-01,di_5,30s,3,-2.69020001855e-05,-0.268531439735,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,30s,4,-1.53077394219e-05,-0.152587538302,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,30s,5,8.25797564019e-06,0.0830147241208,0,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,30s,6,2.30358788105e-05,0.23082245195,0,86355,daily_bucket,,,,,,,,
2025-05-01,di_5,30s,7,4.17259668036e-05,0.417717157741,0,86264,daily_bucket,,,,,,,,
2025-05-01,di_5,30s,8,5.19472905816e-05,0.519945912094,0.0379268209365,86306,daily_bucket,,,,,,,,
2025-05-01,di_5,30s,9,7.46277684363e-05,0.746783774742,0.370184681082,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,30s,10,9.46601503326e-05,0.947133794636,0.70500231813,86399,daily_bucket,,,,,,,,
2025-05-01,di_5,30s,,,,,863691,daily_monotonicity,,1,,,,,,
2025-05-01,di_5,30s,,,,,863691,daily_top_bottom,1.98744197067,,,,,,,
2025-05-01,microprice_deviation_bps,30s,1,-0.000102420836278,-1.02366664854,-0.792628822051,86389,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,30s,2,-6.24314922118e-05,-0.62379645566,-0.249342490691,86382,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,30s,3,-2.95334028331e-05,-0.294841113112,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,30s,4,-1.54571156069e-05,-0.154085240195,0,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,30s,5,7.62800043219e-06,0.076724134658,0,86369,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,30s,6,2.41753432972e-05,0.242214682786,0,86365,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,30s,7,4.16392667993e-05,0.416855819428,0,86191,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,30s,8,5.46840995091e-05,0.547318206904,0.105099954479,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,30s,9,7.20634452248e-05,0.721136143637,0.32493522984,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,30s,10,9.48675223336e-05,0.949203369602,0.708536008958,86399,daily_bucket,,,,,,,,
2025-05-01,microprice_deviation_bps,30s,,,,,863691,daily_monotonicity,,1,,,,,,
2025-05-01,microprice_deviation_bps,30s,,,,,863691,daily_top_bottom,1.97287001814,,,,,,,
2025-05-01,ofi_30s,30s,1,-2.40091527548e-05,-0.239372923806,-0.112403311486,86400,daily_bucket,,,,,,,,
2025-05-01,ofi_30s,30s,2,-2.6634856118e-05,-0.265809255495,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_30s,30s,3,-2.1258508796e-05,-0.212126534476,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_30s,30s,4,-1.29557301434e-05,-0.129153739724,0,86372,daily_bucket,,,,,,,,
2025-05-01,ofi_30s,30s,5,1.52695572569e-05,0.153014529125,0,86188,daily_bucket,,,,,,,,
2025-05-01,ofi_30s,30s,6,2.72507802436e-05,0.272831120707,0,86337,daily_bucket,,,,,,,,
2025-05-01,ofi_30s,30s,7,4.56873144302e-05,0.457236519001,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_30s,30s,8,2.97053161082e-05,0.297486458402,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_30s,30s,9,1.79897344734e-05,0.180402228098,0,86399,daily_bucket,,,,,,,,
2025-05-01,ofi_30s,30s,10,3.41351834756e-05,0.342202086074,0.137553922042,86399,daily_bucket,,,,,,,,
