date,fold_id,comparison,disagreement_type,count,fraction,mean_future_mid_return,median_future_mid_return,p_return_gt_0,p_return_lt_0
2025-06-01,12,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,2914,0.0337272422135,-2.14597560787e-05,0,0.00617707618394,0.296499656829
2025-06-01,12,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,0,0,,,,
2025-06-01,12,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-06-01,12,lightgbm_qi_ofi_vs_lightgbm_extended,ANY_DISAGREEMENT,6156,0.0712508246623,7.33870290616e-08,0,0.151234567901,0.149122807018
2025-07-01,13,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,170,0.00196775201695,2.17498604307e-05,0,0.305882352941,0.0470588235294
2025-07-01,13,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,79,0.000914425937287,-3.17252585544e-05,0,0.0379746835443,0.367088607595
2025-07-01,13,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,4696,0.0543562557152,1.56140018471e-05,0,0.234454855196,0.00425894378194
2025-07-01,13,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,7484,0.0866273887931,-1.02419611813e-05,0,0.00173703901657,0.172234099412
2025-07-01,13,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,0,0,,,,
2025-07-01,13,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-07-01,13,qi_direct_baseline_vs_lightgbm_extended,ANY_DISAGREEMENT,12429,0.143865822462,-1.71880598552e-07,0,0.0940542280151,0.10829511626
2025-07-01,13,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,70,0.000810250830507,4.13698367775e-05,0,0.485714285714,0.0714285714286
2025-07-01,13,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,169,0.00195617700508,-1.6638844574e-05,0,0.0236686390533,0.266272189349
2025-07-01,13,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,2877,0.0333013091338,1.82119414615e-05,0,0.275634341328,0.0100799443865
2025-07-01,13,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,3909,0.0452467213779,-1.50357583297e-05,0,0.00511639805577,0.239703248913
2025-07-01,13,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,0,0,,,,
2025-07-01,13,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-07-01,13,lightgbm_qi_ofi_vs_lightgbm_extended,ANY_DISAGREEMENT,7025,0.0813144583473,-8.96099627712e-07,0,0.121138790036,0.14462633452
2025-08-01,14,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,430,0.00497690945497,4.50893368965e-05,0,0.451162790698,0.0627906976744
2025-08-01,14,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,229,0.00265049363997,-4.28658484094e-05,-1.52760696776e-06,0.0698689956332,0.515283842795
2025-08-01,14,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,4249,0.0491788099399,3.15952220695e-05,0,0.385973170158,0.0145916686279
2025-08-01,14,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,4509,0.052188104029,-3.37878036271e-05,0,0.0110889332446,0.399866932801
2025-08-01,14,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,0,0,,,,
2025-08-01,14,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-08-01,14,qi_direct_baseline_vs_lightgbm_extended,ANY_DISAGREEMENT,9417,0.108994317064,-9.05699522287e-07,0,0.201762769459,0.213443771902
2025-08-01,14,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,156,0.00180557645343,6.11221649267e-05,3.41711590846e-05,0.621794871795,0.0705128205128
2025-08-01,14,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,208,0.00240743527124,-4.76986175865e-05,-3.36392212624e-05,0.0913461538462,0.552884615385
2025-08-01,14,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,6841,0.0791791571662,2.99506428747e-05,0,0.37304487648,0.0266042976173
2025-08-01,14,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,7409,0.0857533073299,-3.14168327583e-05,0,0.0228100958294,0.38237278985
2025-08-01,14,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,0,0,,,,
2025-08-01,14,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-08-01,14,lightgbm_qi_ofi_vs_lightgbm_extended,ANY_DISAGREEMENT,14614,0.169145476221,-1.93384567743e-06,0,0.194128917476,0.214930888189
2025-09-01,15,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,2736,0.031669232461,2.55058712803e-05,0,0.352339181287,0.0215643274854
2025-09-01,15,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,2625,0.030384406144,-2.21087831669e-05,0,0.031619047619,0.336
2025-09-01,15,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,3562,0.0412301922609,1.44251816122e-05,0,0.21560920831,0.0078607523863
2025-09-01,15,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,4705,0.0544604308219,-1.46699326216e-05,0,0.0129649309245,0.224867162593
2025-09-01,15,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,1,1.15750118644e-05,-0.000195838224452,-0.000195838224452,0,1
2025-09-01,15,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-09-01,15,qi_direct_baseline_vs_lightgbm_extended,ANY_DISAGREEMENT,13629,0.1577558367,-4.46611365222e-07,0,0.137647663071,0.14880035219
2025-09-01,15,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,464,0.00537080550508,4.87901782963e-05,1.70250405392e-05,0.586206896552,0.0215517241379
2025-09-01,15,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,598,0.0069218570949,-4.53197419982e-05,-5.02178120671e-06,0.0401337792642,0.515050167224
2025-09-01,15,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,1943,0.0224902480525,1.69883823996e-05,0,0.265054040144,0.0200720535255
2025-09-01,15,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,2687,0.0311020568796,-1.80766396248e-05,0,0.0152586527726,0.255303312244
2025-09-01,15,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,1,1.15750118644e-05,-0.000195838224452,-0.000195838224452,0,1
2025-09-01,15,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-09-01,15,lightgbm_qi_ofi_vs_lightgbm_extended,ANY_DISAGREEMENT,5693,0.065896542544,-3.55206479523e-06,0,0.149657474091,0.183383102055
2025-10-01,16,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,1447,0.0167480728721,3.16570663135e-05,0,0.404284727021,0.0214236351071
2025-10-01,16,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,1411,0.0163313965601,-2.76240523944e-05,0,0.0354358610914,0.369950389794
2025-10-01,16,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,1416,0.0163892682701,1.54519713994e-05,0,0.214689265537,0.00353107344633
2025-10-01,16,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,3703,0.042859788421,-1.03024560614e-05,0,0.00216041047799,0.174183094788
2025-10-01,16,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,0,0,,,,
2025-10-01,16,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-10-01,16,qi_direct_baseline_vs_lightgbm_extended,ANY_DISAGREEMENT,7977,0.0923285261233,-1.18337298066e-06,0,0.118716309389,0.150808574652
2025-10-01,16,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,365,0.00422463482951,4.75400797141e-05,1.67872837378e-05,0.558904109589,0.027397260274
2025-10-01,16,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,480,0.00555568415936,-3.03977037362e-05,0,0.0645833333333,0.41875
2025-10-01,16,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,1485,0.017187897868,1.84155110789e-05,0,0.284175084175,0.0141414141414
2025-10-01,16,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,2750,0.0318294404963,-1.37385663199e-05,0,0.0181818181818,0.237818181818
2025-10-01,16,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,0,0,,,,
2025-10-01,16,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-10-01,16,lightgbm_qi_ofi_vs_lightgbm_extended,ANY_DISAGREEMENT,5080,0.0587976573532,-1.51039215067e-06,0,0.139173228346,0.174409448819
2025-11-01,17,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,674,0.0078011065071,1.139424725e-05,0,0.188427299703,0.00741839762611
2025-11-01,17,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,306,0.00354174865159,-1.11107001791e-05,0,0.00980392156863,0.202614379085
2025-11-01,17,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,4358,0.0504409824301,5.66074491408e-06,0,0.116567232676,0.00229463056448
2025-11-01,17,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,6968,0.0806500150466,-4.52518117663e-06,0,0.00129161882893,0.10935706085
2025-11-01,17,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,0,0,,,,
2025-11-01,17,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-11-01,17,qi_direct_baseline_vs_lightgbm_extended,ANY_DISAGREEMENT,12306,0.142433852635,-2.09823477284e-07,0,0.0525759791971,0.0681781244921
2025-11-01,17,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,800,0.00925947359893,1.21634534596e-05,0,0.23625,0.0025
2025-11-01,17,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,522,0.0060418065233,-1.40170235941e-05,0,0.00383141762452,0.254789272031
2025-11-01,17,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,943,0.0109146045047,7.72360912284e-06,0,0.181336161188,0.00318133616119
2025-11-01,17,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,1877,0.0217250399315,-7.43635879766e-06,0,0.00372935535429,0.188066062866
2025-11-01,17,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,0,0,,,,
2025-11-01,17,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-11-01,17,lightgbm_qi_ofi_vs_lightgbm_extended,ANY_DISAGREEMENT,4142,0.0479409245584,-1.02868315036e-06,0,0.0890873973926,0.118541767262
2025-12-01,18,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,2712,0.0313892521904,3.87082677857e-05,0,0.409660766962,0.112463126844
2025-12-01,18,qi_direct_baseline_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,5397,0.0624660007639,-3.57124017914e-05,0,0.100796738929,0.39855475264
2025-12-01,18,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,1960,0.0226854477482,2.97303951899e-05,0,0.337755102041,0.0224489795918
2025-12-01,18,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,1819,0.0210534844153,-2.65657371812e-05,0,0.0313358988455,0.318306761957
2025-12-01,18,qi_direct_baseline_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,0,0,,,,
2025-12-01,18,qi_direct_baseline_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-12-01,18,qi_direct_baseline_vs_lightgbm_extended,ANY_DISAGREEMENT,11888,0.137594185118,-6.54563522829e-06,0,0.19969717362,0.259000672948
2025-12-01,18,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_LONG,1361,0.0157524971354,5.33074190129e-05,0,0.487876561352,0.113886847906
2025-12-01,18,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_FLAT_TO_RIGHT_SHORT,2691,0.0311461938217,-3.96196106439e-05,0,0.115942028986,0.421404682274
2025-12-01,18,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_FLAT,1670,0.0193289274181,2.63299154405e-05,0,0.332335329341,0.0526946107784
2025-12-01,18,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_FLAT,1052,0.0121760668526,-3.0762154915e-05,0,0.0332699619772,0.33174904943
2025-12-01,18,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_LONG_TO_RIGHT_SHORT,0,0,,,,
2025-12-01,18,lightgbm_qi_ofi_vs_lightgbm_extended,LEFT_SHORT_TO_RIGHT_LONG,0,0,,,,
2025-12-01,18,lightgbm_qi_ofi_vs_lightgbm_extended,ANY_DISAGREEMENT,6774,0.0784036852278,-3.31499898893e-06,0,0.231178033658,0.254797756126
