date,model,mode,latency_ms,parent_orders,fills,filled_parent_orders,fill_rate,turnover,gross_pnl,gross_pnl_bps_of_turnover,terminal_position,terminal_notional_exposure,max_inventory,mean_implementation_shortfall,mean_levels_consumed,full_fills,partial_fills,expired_or_no_fill,mean_fill_fraction,maker_fill_count,taker_on_arrival_count,average_signed_markout_100ms,average_signed_markout_500ms,average_signed_markout_1000ms,average_signed_markout_5000ms,fee_bps,fee_quote,net_pnl,net_pnl_bps_of_turnover
2025-04-01,qi_direct_baseline,market,0,20868,64385,20868,1.0,187349831.20366067,-3509.0467533484334,-0.187299168128627,-9.037558192507085,-769623.4985150947,10.813231052530803,6.337981904913965e-06,3.0853459842821547,16799,4069,0,,0,0,5.038296150202562e-06,2.688808592407642e-05,3.864602798116041e-05,6.82652721646254e-05,0.5,9367.491560183033,-12876.538313531466,-0.687299168128627
2025-04-01,qi_direct_baseline,market,100,20868,57795,20868,1.0,191441154.0330505,-7865.57103297743,-0.41086103313081335,-10.523599518232313,-896172.3184154611,11.235758034188569,1.5187247131543793e-05,2.769551466359977,17407,3461,0,,0,0,3.1273621395551643e-06,2.2533880788771937e-05,3.4179956252820586e-05,6.411560300845632e-05,0.0,0.0,-7865.57103297743,-0.41086103313081335
2025-04-01,qi_direct_baseline,market,100,20868,57795,20868,1.0,191441154.0330505,-7865.57103297743,-0.41086103313081335,-10.523599518232313,-896172.3184154611,11.235758034188569,1.5187247131543793e-05,2.769551466359977,17407,3461,0,,0,0,3.1273621395551643e-06,2.2533880788771937e-05,3.4179956252820586e-05,6.411560300845632e-05,0.25,4786.028850826263,-12651.599883803694,-0.6608610331308133
2025-04-01,qi_direct_baseline,market,100,20868,57795,20868,1.0,191441154.0330505,-7865.57103297743,-0.41086103313081335,-10.523599518232313,-896172.3184154611,11.235758034188569,1.5187247131543793e-05,2.769551466359977,17407,3461,0,,0,0,3.1273621395551643e-06,2.2533880788771937e-05,3.4179956252820586e-05,6.411560300845632e-05,0.5,9572.057701652526,-17437.628734629958,-0.9108610331308135
2025-07-01,lightgbm_extended,market,0,8075,30162,8075,1.0,65694995.58474938,-10117.172352166614,-1.5400217721477771,10.058064416048698,1062947.6633911384,11.996623249430183,5.602364805288344e-06,3.735232198142415,5794,2281,0,,0,0,3.852203530607932e-06,1.8197636062835874e-05,2.7066921623779224e-05,6.045163492492259e-05,0.0,0.0,-10117.172352166614,-1.5400217721477771
2025-07-01,lightgbm_extended,market,0,8075,30162,8075,1.0,65694995.58474938,-10117.172352166614,-1.5400217721477771,10.058064416048698,1062947.6633911384,11.996623249430183,5.602364805288344e-06,3.735232198142415,5794,2281,0,,0,0,3.852203530607932e-06,1.8197636062835874e-05,2.7066921623779224e-05,6.045163492492259e-05,0.25,1642.3748896187344,-11759.547241785349,-1.7900217721477774
2025-07-01,lightgbm_extended,market,0,8075,30162,8075,1.0,65694995.58474938,-10117.172352166614,-1.5400217721477771,10.058064416048698,1062947.6633911384,11.996623249430183,5.602364805288344e-06,3.735232198142415,5794,2281,0,,0,0,3.852203530607932e-06,1.8197636062835874e-05,2.7066921623779224e-05,6.045163492492259e-05,0.5,3284.749779237469,-13401.922131404082,-2.040021772147777
2025-07-01,lightgbm_extended,market,100,8075,26793,8075,1.0,67972010.2888114,-10361.25623888243,-1.5243415922021,10.373182376674187,1096249.6871289255,11.271565446391302,9.840860159862334e-06,3.318018575851393,6134,1941,0,,0,0,1.3136017323401506e-06,1.3974598915584065e-05,2.2517725824232004e-05,5.529027212440393e-05,0.0,0.0,-10361.25623888243,-1.5243415922021
2025-07-01,lightgbm_extended,market,100,8075,26793,8075,1.0,67972010.2888114,-10361.25623888243,-1.5243415922021,10.373182376674187,1096249.6871289255,11.271565446391302,9.840860159862334e-06,3.318018575851393,6134,1941,0,,0,0,1.3136017323401506e-06,1.3974598915584065e-05,2.2517725824232004e-05,5.529027212440393e-05,0.25,1699.300257220285,-12060.556496102716,-1.7743415922021002
2025-07-01,lightgbm_extended,market,100,8075,26793,8075,1.0,67972010.2888114,-10361.25623888243,-1.5243415922021,10.373182376674187,1096249.6871289255,11.271565446391302,9.840860159862334e-06,3.318018575851393,6134,1941,0,,0,0,1.3136017323401506e-06,1.3974598915584065e-05,2.2517725824232004e-05,5.529027212440393e-05,0.5,3398.60051444057,-13759.856753323,-2.0243415922021
2025-07-01,lightgbm_qi_ofi,market,0,14222,36561,14222,1.0,128453465.52222216,-3753.3010590487393,-0.29219149859366206,1.2838997118832454,135683.97877799434,9.486153057449316,4.811920428802591e-06,2.5707354802418787,11950,2272,0,,0,0,2.080546706822236e-06,1.3447271947964939e-05,2.0794339679711074e-05,4.9145302165638076e-05,0.0,0.0,-3753.3010590487393,-0.29219149859366206
2025-07-01,lightgbm_qi_ofi,market,0,14222,36561,14222,1.0,128453465.52222216,-3753.3010590487393,-0.29219149859366206,1.2838997118832454,135683.97877799434,9.486153057449316,4.811920428802591e-06,2.5707354802418787,11950,2272,0,,0,0,2.080546706822236e-06,1.3447271947964939e-05,2.0794339679711074e-05,4.9145302165638076e-05,0.25,3211.336638055554,-6964.637697104294,-0.542191498593662
2025-07-01,lightgbm_qi_ofi,market,0,14222,36561,14222,1.0,128453465.52222216,-3753.3010590487393,-0.29219149859366206,1.2838997118832454,135683.97877799434,9.486153057449316,4.811920428802591e-06,2.5707354802418787,11950,2272,0,,0,0,2.080546706822236e-06,1.3447271947964939e-05,2.0794339679711074e-05,4.9145302165638076e-05,0.5,6422.673276111108,-10175.974335159848,-0.7921914985936621
2025-07-01,lightgbm_qi_ofi,market,100,14222,35038,14222,1.0,129500450.0228136,-4622.527105158195,-0.35695065958024563,2.8364674550797564,299761.1000433902,8.584138426621477,8.318492589797315e-06,2.463647869497961,12120,2102,0,,0,0,1.3250143698436304e-06,1.1377096235585754e-05,1.85739932385383e-05,4.6135675357347796e-05,0.0,0.0,-4622.527105158195,-0.35695065958024563
2025-07-01,lightgbm_qi_ofi,market,100,14222,35038,14222,1.0,129500450.0228136,-4622.527105158195,-0.35695065958024563,2.8364674550797564,299761.1000433902,8.584138426621477,8.318492589797315e-06,2.463647869497961,12120,2102,0,,0,0,1.3250143698436304e-06,1.1377096235585754e-05,1.85739932385383e-05,4.6135675357347796e-05,0.25,3237.51125057034,-7860.038355728535,-0.6069506595802456
2025-07-01,lightgbm_qi_ofi,market,100,14222,35038,14222,1.0,129500450.0228136,-4622.527105158195,-0.35695065958024563,2.8364674550797564,299761.1000433902,8.584138426621477,8.318492589797315e-06,2.463647869497961,12120,2102,0,,0,0,1.3250143698436304e-06,1.1377096235585754e-05,1.85739932385383e-05,4.6135675357347796e-05,0.5,6475.02250114068,-11097.549606298875,-0.8569506595802456
2025-07-01,qi_direct_baseline,market,0,10643,27876,10643,1.0,95480953.46276195,4804.077346514969,0.5031450956748754,-3.666284171672516,-387457.0724948863,6.180917286959089,5.137213293739449e-06,2.619186319646716,8894,1749,0,,0,0,3.422965291079021e-06,1.6983400450897346e-05,2.5077121874630793e-05,5.5654558529367754e-05,0.0,0.0,4804.077346514969,0.5031450956748754
2025-07-01,qi_direct_baseline,market,0,10643,27876,10643,1.0,95480953.46276195,4804.077346514969,0.5031450956748754,-3.666284171672516,-387457.0724948863,6.180917286959089,5.137213293739449e-06,2.619186319646716,8894,1749,0,,0,0,3.422965291079021e-06,1.6983400450897346e-05,2.5077121874630793e-05,5.5654558529367754e-05,0.25,2387.023836569049,2417.05350994592,0.25314509567487536
2025-07-01,qi_direct_baseline,market,0,10643,27876,10643,1.0,95480953.46276195,4804.077346514969,0.5031450956748754,-3.666284171672516,-387457.0724948863,6.180917286959089,5.137213293739449e-06,2.619186319646716,8894,1749,0,,0,0,3.422965291079021e-06,1.6983400450897346e-05,2.5077121874630793e-05,5.5654558529367754e-05,0.5,4774.047673138098,30.02967337687096,0.0031450956748753753
2025-07-01,qi_direct_baseline,market,100,10643,26285,10643,1.0,96550929.43178989,2967.422430195409,0.3073427099727504,-2.333145896841569,-246569.50649880993,5.265240798549566,9.264755890234934e-06,2.469698393310157,9061,1582,0,,0,0,1.758247852377076e-06,1.4014046881141686e-05,2.1717280904778065e-05,5.2384422775777445e-05,0.0,0.0,2967.422430195409,0.3073427099727504
2025-07-01,qi_direct_baseline,market,100,10643,26285,10643,1.0,96550929.43178989,2967.422430195409,0.3073427099727504,-2.333145896841569,-246569.50649880993,5.265240798549566,9.264755890234934e-06,2.469698393310157,9061,1582,0,,0,0,1.758247852377076e-06,1.4014046881141686e-05,2.1717280904778065e-05,5.2384422775777445e-05,0.25,2413.773235794747,553.649194400662,0.05734270997275043
2025-07-01,qi_direct_baseline,market,100,10643,26285,10643,1.0,96550929.43178989,2967.422430195409,0.3073427099727504,-2.333145896841569,-246569.50649880993,5.265240798549566,9.264755890234934e-06,2.469698393310157,9061,1582,0,,0,0,1.758247852377076e-06,1.4014046881141686e-05,2.1717280904778065e-05,5.2384422775777445e-05,0.5,4827.546471589494,-1860.124041394085,-0.19265729002724957
2025-10-01,lightgbm_extended,market,0,13627,27868,13627,1.0,130862097.2490296,4833.7513141795935,0.369377490946137,-1.7210324447348493,-204105.81696784278,2.506462351167607,4.441650343468786e-06,2.0450576062229398,12333,1294,0,,0,0,8.326233046489668e-06,2.3189801448832895e-05,3.0247961959600772e-05,4.9922962744354386e-05,0.0,0.0,4833.7513141795935,0.369377490946137
2025-10-01,lightgbm_extended,market,0,13627,27868,13627,1.0,130862097.2490296,4833.7513141795935,0.369377490946137,-1.7210324447348493,-204105.81696784278,2.506462351167607,4.441650343468786e-06,2.0450576062229398,12333,1294,0,,0,0,8.326233046489668e-06,2.3189801448832895e-05,3.0247961959600772e-05,4.9922962744354386e-05,0.25,3271.5524312257403,1562.1988829538532,0.119377490946137
2025-10-01,lightgbm_extended,market,0,13627,27868,13627,1.0,130862097.2490296,4833.7513141795935,0.369377490946137,-1.7210324447348493,-204105.81696784278,2.506462351167607,4.441650343468786e-06,2.0450576062229398,12333,1294,0,,0,0,8.326233046489668e-06,2.3189801448832895e-05,3.0247961959600772e-05,4.9922962744354386e-05,0.5,6543.104862451481,-1709.3535482718871,-0.130622509053863
2025-10-01,lightgbm_extended,market,100,13627,25944,13627,1.0,132140582.8339716,-3852.958136379486,-0.2915802287038908,-4.203540954587431,-498518.87645618204,4.288132997517632,1.339512063554804e-05,1.9038673222279299,12515,1112,0,,0,0,5.719885598484136e-06,1.7385417914462985e-05,2.3786173690817824e-05,4.402985961423036e-05,0.0,0.0,-3852.958136379486,-0.2915802287038908
2025-10-01,lightgbm_extended,market,100,13627,25944,13627,1.0,132140582.8339716,-3852.958136379486,-0.2915802287038908,-4.203540954587431,-498518.87645618204,4.288132997517632,1.339512063554804e-05,1.9038673222279299,12515,1112,0,,0,0,5.719885598484136e-06,1.7385417914462985e-05,2.3786173690817824e-05,4.402985961423036e-05,0.25,3303.51457084929,-7156.472707228776,-0.5415802287038908
2025-10-01,lightgbm_extended,market,100,13627,25944,13627,1.0,132140582.8339716,-3852.958136379486,-0.2915802287038908,-4.203540954587431,-498518.87645618204,4.288132997517632,1.339512063554804e-05,1.9038673222279299,12515,1112,0,,0,0,5.719885598484136e-06,1.7385417914462985e-05,2.3786173690817824e-05,4.402985961423036e-05,0.5,6607.02914169858,-10459.987278078066,-0.7915802287038907
2025-10-01,lightgbm_qi_ofi,market,0,17077,30024,17077,1.0,165654407.2408973,1485.0771743346704,0.08964911945717492,-3.487801892610854,-413635.81313715584,3.979010926030994,3.7755837334854914e-06,1.758154242548457,15896,1181,0,,0,0,7.045874678698483e-06,2.0091658316407783e-05,2.6068645097720717e-05,4.2702898650101746e-05,0.0,0.0,1485.0771743346704,0.08964911945717492
2025-10-01,lightgbm_qi_ofi,market,0,17077,30024,17077,1.0,165654407.2408973,1485.0771743346704,0.08964911945717492,-3.487801892610854,-413635.81313715584,3.979010926030994,3.7755837334854914e-06,1.758154242548457,15896,1181,0,,0,0,7.045874678698483e-06,2.0091658316407783e-05,2.6068645097720717e-05,4.2702898650101746e-05,0.25,4141.360181022433,-2656.2830066877623,-0.1603508805428251
2025-10-01,lightgbm_qi_ofi,market,0,17077,30024,17077,1.0,165654407.2408973,1485.0771743346704,0.08964911945717492,-3.487801892610854,-413635.81313715584,3.979010926030994,3.7755837334854914e-06,1.758154242548457,15896,1181,0,,0,0,7.045874678698483e-06,2.0091658316407783e-05,2.6068645097720717e-05,4.2702898650101746e-05,0.5,8282.720362044865,-6797.643187710195,-0.4103508805428251
2025-10-01,lightgbm_qi_ofi,market,100,17077,28302,17077,1.0,166951565.86009827,-7821.640832849895,-0.4684976024366406,-5.889737157818023,-698493.2898853711,5.901049470588286,1.1014226903435194e-05,1.6573168589330678,16068,1009,0,,0,0,4.930361198065399e-06,1.5531244642764106e-05,2.09737836539678e-05,3.8016878760353794e-05,0.0,0.0,-7821.640832849895,-0.4684976024366406
2025-10-01,lightgbm_qi_ofi,market,100,17077,28302,17077,1.0,166951565.86009827,-7821.640832849895,-0.4684976024366406,-5.889737157818023,-698493.2898853711,5.901049470588286,1.1014226903435194e-05,1.6573168589330678,16068,1009,0,,0,0,4.930361198065399e-06,1.5531244642764106e-05,2.09737836539678e-05,3.8016878760353794e-05,0.25,4173.789146502457,-11995.429979352351,-0.7184976024366406
2025-10-01,lightgbm_qi_ofi,market,100,17077,28302,17077,1.0,166951565.86009827,-7821.640832849895,-0.4684976024366406,-5.889737157818023,-698493.2898853711,5.901049470588286,1.1014226903435194e-05,1.6573168589330678,16068,1009,0,,0,0,4.930361198065399e-06,1.5531244642764106e-05,2.09737836539678e-05,3.8016878760353794e-05,0.5,8347.578293004914,-16169.219125854808,-0.9684976024366406
2025-10-01,qi_direct_baseline,market,0,10359,23450,10359,1.0,97049483.21669434,-5740.620200856822,-0.591514762426816,-5.45972438751106,-647495.9318410084,5.960718638971088,5.024110134917762e-06,2.2637320204652958,9151,1208,0,,0,0,9.122242647621854e-06,2.5432490999399216e-05,3.347190898587479e-05,5.478741526277943e-05,0.0,0.0,-5740.620200856822,-0.591514762426816
2025-10-01,qi_direct_baseline,market,0,10359,23450,10359,1.0,97049483.21669434,-5740.620200856822,-0.591514762426816,-5.45972438751106,-647495.9318410084,5.960718638971088,5.024110134917762e-06,2.2637320204652958,9151,1208,0,,0,0,9.122242647621854e-06,2.5432490999399216e-05,3.347190898587479e-05,5.478741526277943e-05,0.25,2426.2370804173584,-8166.85728127418,-0.841514762426816
2025-10-01,qi_direct_baseline,market,0,10359,23450,10359,1.0,97049483.21669434,-5740.620200856822,-0.591514762426816,-5.45972438751106,-647495.9318410084,5.960718638971088,5.024110134917762e-06,2.2637320204652958,9151,1208,0,,0,0,9.122242647621854e-06,2.5432490999399216e-05,3.347190898587479e-05,5.478741526277943e-05,0.5,4852.474160834717,-10593.09436169154,-1.091514762426816
2025-10-01,qi_direct_baseline,market,100,10359,20167,10359,1.0,99238719.94509116,-10915.939556680969,-1.099967791071949,-6.315706998854949,-749011.1767935976,6.46209677481997,1.3010268957214367e-05,1.9468095376001544,9475,884,0,,0,0,5.421266844612495e-06,1.8384756446035953e-05,2.5859759447725004e-05,4.761669473283667e-05,0.0,0.0,-10915.939556680969,-1.099967791071949
2025-10-01,qi_direct_baseline,market,100,10359,20167,10359,1.0,99238719.94509116,-10915.939556680969,-1.099967791071949,-6.315706998854949,-749011.1767935976,6.46209677481997,1.3010268957214367e-05,1.9468095376001544,9475,884,0,,0,0,5.421266844612495e-06,1.8384756446035953e-05,2.5859759447725004e-05,4.761669473283667e-05,0.25,2480.967998627279,-13396.907555308248,-1.349967791071949
2025-10-01,qi_direct_baseline,market,100,10359,20167,10359,1.0,99238719.94509116,-10915.939556680969,-1.099967791071949,-6.315706998854949,-749011.1767935976,6.46209677481997,1.3010268957214367e-05,1.9468095376001544,9475,884,0,,0,0,5.421266844612495e-06,1.8384756446035953e-05,2.5859759447725004e-05,4.761669473283667e-05,0.5,4961.935997254558,-15877.875553935526,-1.599967791071949
